scenario_id,seed,num_requests,offered_load,burstiness,long_fraction,prompt_median,output_median,tenant_weight_skew,class_share_skew,slo_tightness,prediction_noise_sigma,kv_pressure_target,late_pressure,late_fraction,late_phase,max_active_sequences,step_token_budget,max_kv_tokens,fairness_pressure,service_heterogeneity,prefill_decode_pressure,kv_pressure,urgency_pressure,burst_pressure,high_fairness_pressure,high_service_heterogeneity,high_prefill_decode_pressure,high_kv_pressure,high_urgency_pressure,high_burst_pressure,n_elevated_mechanisms
joint_mm_0159,20260983,67,1.2825754644624037,0.8016170834352477,0.3880597014925373,2684.0,205.0,1.1129284983687986,0.6234848864628567,1.4866257703813934,0.0038270308281135534,1.0564594929464373,0.5388757954657544,0.2835820895522388,0.523518293396757,4,512,33982,0.032235,0.64216,0.775373,0.482138,0.801483,0.521051,False,True,True,False,True,False,3
joint_mm_0160,20260984,71,1.0263211215449828,0.5237518517411813,0.5915492957746479,3963.0,390.0,1.7182525320390805,0.7078771784779538,0.8747576888060025,0.19566153349364065,0.9878527374197656,0.0543714945073992,0.11267605633802817,0.5217114299494817,8,256,42463,0.221293,0.496376,0.519014,0.771684,1.0,0.340439,False,False,False,True,True,False,2
joint_mm_0161,20260985,59,0.7665722423697782,0.015918080674987345,0.3728813559322034,211.0,69.0,2.756559093942345,0.5799767317003769,2.2907000872168424,0.05172997844329195,0.7095389663445036,0.6282603888193261,0.3220338983050847,0.22396361504958234,32,512,24076,0.457747,0.716283,0.532073,0.946071,0.511692,0.360347,False,True,False,True,False,False,2
joint_mm_0162,20260986,71,1.3202941808900301,0.7993791244979774,0.7605633802816901,2033.0,377.0,3.547932959842132,0.702317740073543,0.8522908354979728,0.3260839417654734,0.5986676671179796,0.6752463739246596,0.3380281690140845,0.24257368569539298,32,1024,164204,0.677355,0.399072,0.857042,0.798227,1.0,0.869596,True,False,True,True,True,True,5
joint_mm_0163,20260987,56,0.9494672036901044,0.6125057851462201,0.23214285714285715,410.0,36.5,2.4156599809107644,0.7377583663348471,0.7825779685747479,0.06021402106757188,0.4566877425696142,0.02327713423869282,0.10714285714285714,0.1543315254747552,32,512,80956,0.473993,1.0,0.278164,0.608923,1.0,0.748129,False,True,False,True,True,True,4
joint_mm_0164,20260988,53,1.2157860776639011,0.07960762780206454,0.7547169811320755,2359.0,231.0,1.2506187574928485,0.2810566441557496,1.3060242685920929,0.3727810115842174,0.7474097802748445,0.04477670638894804,0.11320754716981132,0.10687099009412154,4,512,30850,0.07625,0.565376,0.489802,0.512207,0.792584,0.051745,False,False,False,False,True,False,1
joint_mm_0165,20260989,47,1.0653651039720315,0.4093230610997428,0.8297872340425532,534.0,512.0,4.346895010846759,0.48598808067660476,1.3788727550135293,0.06544060708332847,0.9953281591781912,0.5591080286091997,0.2978723404255319,0.11672511554072487,4,512,4819,0.934638,0.295248,0.510383,0.658726,0.82059,0.26606,True,False,False,True,True,False,3
joint_mm_0166,20260990,65,0.7744548148454135,0.28090354235083403,0.676923076923077,3363.0,64.0,1.8733959569464191,0.3530654332989206,1.1684188199585774,0.00856931453162108,1.0342938285092886,0.33941511384560097,0.2153846153846154,0.48599686581624424,32,512,95044,0.246902,0.993703,0.673077,1.0,0.918621,0.532587,False,True,True,True,True,False,4
joint_mm_0167,20260991,66,1.163267325113744,0.20757700912931265,0.22727272727272727,479.0,81.0,1.9054358082565745,0.26533664517145267,1.9419257927583442,0.09123591166913571,0.9054146102417255,0.7048617951911553,0.3484848484848485,0.4673111161427178,4,256,11790,0.267515,0.971275,0.643723,0.672774,0.571342,0.134925,False,True,True,True,False,False,3
joint_mm_0168,20260992,55,0.8667139441624726,0.8345558358378649,0.38181818181818183,465.0,232.0,1.6607202521941173,0.6657590688983521,0.9325086051110881,0.35361106388641145,0.9757818417007929,0.8412079086333151,0.4,0.46472641902740164,8,512,12685,0.184701,0.56523,0.743136,1.0,1.0,0.542461,False,False,True,True,True,False,3
joint_mm_0169,20260993,45,0.9469938681410612,0.3173925606650848,0.7333333333333333,3826.0,61.0,1.6527267795335163,0.4243798044673,1.0522427662936154,0.14785674334049193,1.0252705826102717,0.2995379622373383,0.2,0.3034055669047818,8,512,26773,0.164995,0.875013,0.65,1.0,1.0,0.206305,False,True,True,True,True,False,4
joint_mm_0170,20260994,51,0.794555301322605,0.7847262298140554,0.6078431372549019,1421.0,352.0,3.6228479234061313,0.2692383930628449,1.1869930958814898,0.3866882150280733,0.8448564098226197,0.5677838709595496,0.29411764705882354,0.5775892177948185,8,512,29088,0.777854,0.436004,0.759945,1.0,1.0,0.510072,True,False,True,True,True,False,4
joint_mm_0171,20260995,41,1.0460281623378762,0.09138776366777301,0.6585365853658537,1468.0,278.0,1.9181173989038425,0.7129815487957445,1.1068367482583934,0.016660355917262292,0.5054694267116632,0.27429733861949634,0.1951219512195122,0.5734659330724993,16,1024,97240,0.282713,0.531589,0.642683,0.673961,1.0,0.059402,False,False,True,True,True,False,3
joint_mm_0172,20260996,47,1.0190890676983702,0.7262199922747753,0.5319148936170213,170.0,40.0,1.20419571923847,0.4129948893607378,1.455372875030116,0.411153849795216,1.070735426311023,0.016743673821910776,0.1276595744680851,0.2528651214830312,16,512,5128,0.05485,1.0,0.227455,1.0,0.784048,0.822043,False,True,False,True,True,True,4
joint_mm_0173,20260997,48,1.0318025072916348,0.18234690241999796,0.4583333333333333,431.0,250.5,4.103588410333986,0.36748269492425234,0.9168317791009625,0.200557676086265,0.7519201180845443,0.41440164807877344,0.25,0.6017193847133563,16,1024,31659,0.921378,0.5713,0.522972,1.0,1.0,0.118525,True,False,False,True,True,False,3
joint_mm_0174,20260998,39,1.3277834976846012,0.32692897885883654,0.6923076923076923,1764.0,212.0,3.4876482885959916,0.4878855382215019,0.8819824914607134,0.20461999410707124,1.0259593138404297,0.729530839374157,0.358974358974359,0.2120254222482572,4,512,16250,0.661778,0.69395,0.888462,1.0,1.0,0.212504,True,True,True,True,True,False,5
joint_mm_0175,20260999,53,1.1076771461870574,0.20862479481571172,0.7169811320754716,808.0,96.0,2.485507120383981,0.5156689468862912,2.1763772453208685,0.3130945849379562,0.41919169646202303,0.2782833726971997,0.18867924528301888,0.3662716641720217,8,1024,26350,0.388895,0.772323,0.406852,0.558937,0.530154,0.135606,False,True,False,False,False,False,1
joint_mm_0176,20261000,67,1.2809707970317799,0.15191872675888973,0.26865671641791045,91.0,48.0,1.4040084465765668,0.3519912720133197,1.932655586984379,0.32800284038309047,0.4688220310103004,0.9667696788804199,0.43283582089552236,0.35601952665306,16,256,11354,0.116831,0.605751,0.680024,0.625119,0.626223,0.448747,False,True,True,True,True,False,4
joint_mm_0177,20261001,43,1.2755032807780664,0.16165575846024727,0.3488372093023256,832.0,261.0,3.9866048640737906,0.33775396327635976,1.2040275564954976,0.055816777111137944,1.018314590539545,0.2919520318826504,0.20930232558139536,0.3579203841469083,8,512,20875,0.876881,0.487161,0.58229,1.0,0.882123,0.105076,True,False,False,True,True,False,3
joint_mm_0178,20261002,46,0.852266961763294,0.4903293652607055,0.391304347826087,203.5,40.5,2.5929588404254784,0.7466872668984535,1.5742880251236886,0.20958600426071214,0.5981508374294571,0.4785273567197257,0.2608695652173913,0.24109397034662172,16,256,29089,0.510786,0.583598,0.493694,0.797552,0.767231,0.668714,False,False,False,True,True,True,3
joint_mm_0179,20261003,72,1.1459870022075844,0.6131580239551145,0.19444444444444445,202.5,45.0,3.1663234320018203,0.49969653489478366,1.4446400622764815,0.13779181709146537,0.6076455926773705,0.5653325739020814,0.2916666666666667,0.28552405631687494,8,256,9122,0.549103,0.646762,0.505633,0.810261,0.804392,0.748553,False,True,False,True,True,True,4
joint_mm_0180,20261004,63,1.2879574215837626,0.4055034807714992,0.4126984126984127,313.0,108.0,1.2351258441179098,0.4745886218144214,1.050849199094521,0.18517925315474185,1.2073625698930088,0.5993582956572064,0.31746031746031744,0.38924527797238884,32,1024,25257,0.065779,0.845853,0.56663,1.0,1.0,0.613577,False,True,False,True,True,True,4
joint_mm_0181,20261005,65,1.005113034927867,0.7710546499351233,0.8769230769230769,3027.0,512.0,1.1273016731764909,0.26644409386618817,1.0796562647642398,0.2602213591420376,0.5878741467673577,0.9471186071551813,0.4307692307692308,0.443450232263498,16,256,83609,0.039415,0.180282,0.996154,0.783839,1.0,0.501186,False,False,True,True,True,False,3
joint_mm_0182,20261006,69,0.8783982588312353,0.912751350205418,0.4492753623188406,562.0,185.0,1.9212957645218545,0.5596397494126524,1.771355321455046,0.3514803136335744,1.006492176272494,0.09523383204779046,0.13043478260869565,0.47865389985951634,8,256,12907,0.235331,0.588211,0.350213,1.0,0.662672,0.593288,False,False,False,True,True,False,2
joint_mm_0183,20261007,38,0.7719170616776145,0.9279112435569741,0.15789473684210525,83.0,265.0,3.2682034834060216,0.4663418015319038,1.5516157582765766,0.26641010056419007,0.36955250086630054,0.4862274495838176,0.2631578947368421,0.6803160027122409,32,256,18859,0.62674,0.551699,0.4141,0.492751,0.72462,0.953142,True,False,False,False,True,True,3
joint_mm_0184,20261008,39,1.1666226981183576,0.818895792964762,0.6923076923076923,2446.0,325.0,4.557112067778147,0.41061781365175415,0.9652469417887197,0.09760414203250595,0.7978583910230295,0.5354061753772181,0.28205128205128205,0.136897483912815,4,256,24473,0.991887,0.491232,0.773077,0.669472,1.0,0.532282,True,False,True,True,True,False,4
joint_mm_0185,20261009,64,0.9207039383811632,0.7080967379942996,0.484375,366.0,204.5,3.630067326503504,0.3286297726902902,1.7893760778019092,0.23143898819863648,1.0006156981259229,0.2251914197301712,0.171875,0.6691120481803687,8,1024,7475,0.842443,0.579417,0.336785,1.0,0.578338,0.460263,True,False,False,True,False,False,2
joint_mm_0186,20261010,39,0.8650649426134639,0.7357791712880527,0.5641025641025641,2999.0,98.0,2.903815093555659,0.6030867556668296,1.4614892855687946,0.2812525870025384,0.5418102058131483,0.04143767132339382,0.15384615384615385,0.13205757857785133,16,512,90718,0.518668,0.673426,0.580769,0.722415,0.77925,0.478256,False,True,False,True,True,False,3
joint_mm_0187,20261011,36,0.7579278321481191,0.7228713813518208,0.16666666666666666,413.0,48.5,2.4734323357885377,0.3199554133081932,1.1783054763697196,0.16990083056096,0.5649239442227648,0.39950700184559484,0.25,0.31835850430944357,16,512,23875,0.419519,1.0,0.442163,0.753257,0.890125,0.819866,False,True,False,True,True,True,4
joint_mm_0188,20261012,58,0.8460688825449314,0.25586701814262824,0.20689655172413793,112.0,119.0,1.4400290170054524,0.6156460424388728,2.3093093811293213,0.08877244111252929,0.608554651385947,0.19328792340857404,0.1724137931034483,0.6645756750867927,4,1024,4283,0.130871,0.688823,0.291322,0.392062,0.506841,0.166314,False,True,False,False,False,False,1
joint_mm_0189,20261013,71,0.9144850632770325,0.8833028388757149,0.8450704225352113,920.0,179.0,2.7086170023560654,0.44813265767681104,1.6400172408106641,0.07621368207363466,1.0348348951680921,0.6747964247005344,0.3380281690140845,0.46244608309539736,16,1024,26554,0.454227,0.708032,0.654442,1.0,0.691441,0.574147,False,True,True,True,True,False,4
joint_mm_0190,20261014,38,1.1668700515988575,0.6650699313761398,0.42105263157894735,511.0,50.0,3.7612053681324897,0.33278472977415574,1.0313833916312087,0.22082502899043954,0.4781181965393919,0.2104389661131464,0.18421052631578946,0.34075767236733834,4,1024,11314,0.799296,1.0,0.388263,0.637546,1.0,0.432295,True,True,False,True,True,False,4
joint_mm_0191,20261015,52,0.788994387520096,0.12387537479655863,0.3076923076923077,1894.5,32.5,1.1652647769496416,0.549803373636862,1.4131397572656574,0.33005392220410856,0.9205384241778617,0.2940459974182442,0.21153846153846154,0.6046236304318316,8,256,26658,0.0437,1.0,0.630218,1.0,0.820455,0.080519,False,True,True,True,True,False,4
joint_mm_0192,20261016,40,0.8509091924946731,0.6722728930501735,0.475,452.0,184.0,1.495789427923843,0.3806087358684727,1.8921920580555405,0.33285152289199965,1.0678034587989558,0.7853451628801428,0.375,0.2798564819690602,8,1024,7411,0.148737,0.697634,0.668013,1.0,0.649116,0.436977,False,True,True,True,True,False,4
joint_mm_0193,20261017,66,1.3471982757708916,0.7471501545328004,0.36363636363636365,177.0,56.0,1.2470831341017339,0.4043717649194913,2.195895047792226,0.07619176770798858,0.5392386943129978,0.7809274207758709,0.3787878787878788,0.5087310623134655,8,1024,14859,0.073938,0.93646,0.658972,0.719026,0.502369,0.835648,False,True,True,True,False,True,4
joint_mm_0194,20261018,52,1.0528948761506252,0.09325861883091946,0.4230769230769231,1861.0,371.0,2.1856055887254318,0.6120275821787191,1.3042032866101088,0.41042742215645056,0.4065092825055837,0.5850964778735933,0.3076923076923077,0.3860835932221972,4,512,59742,0.319202,0.454411,0.811538,0.274246,0.949408,0.060618,False,False,True,False,True,False,2
joint_mm_0195,20261019,66,1.1343178416220159,0.1741801824689434,0.6666666666666666,1304.0,458.5,1.6148263358881834,0.25571365662196643,1.8948427824344622,0.03677973536140311,0.6174160069210611,0.019879367656976954,0.10606060606060606,0.13132072103815615,32,512,120502,0.183982,0.345861,0.37752,0.823223,0.535973,0.113217,False,False,False,True,False,False,1
joint_mm_0196,20261020,59,1.2689954461824504,0.6691605313401418,0.5084745762711864,762.0,141.0,4.898755730809855,0.31167803771005975,0.8571724922274319,0.22222800785090366,0.9248000155907079,0.45007222711063577,0.2542372881355932,0.40746926255086724,16,512,22611,1.0,0.77948,0.509889,1.0,1.0,0.434954,True,True,False,True,True,False,4
joint_mm_0197,20261021,44,0.8595224458979077,0.5411173334121293,0.8636363636363636,2654.0,512.0,4.4368247615356795,0.3053527033988805,0.8267558605845572,0.2519498095230306,1.2399728879096736,0.35072135365757595,0.22727272727272727,0.18641209645296228,8,512,17950,1.0,0.254151,0.650838,1.0,1.0,0.351726,True,False,True,True,True,False,4
joint_mm_0198,20261022,51,0.8846147389857163,0.02443413432326258,0.49019607843137253,1347.0,82.0,4.449615927050084,0.44070439808027034,1.401691451008617,0.4327509061467502,0.3642383345837401,0.23902888385901622,0.17647058823529413,0.15612025991292722,4,512,48204,0.870859,0.666251,0.569589,0.339889,0.922698,0.015882,True,True,False,False,True,False,3
joint_mm_0199,20261023,62,0.8759738957072606,0.49287498024644116,0.25806451612903225,143.0,117.5,2.609486322700198,0.6814897642032361,1.4377798456143647,0.14342625585804408,0.765483783142825,0.18706725937231572,0.16129032258064516,0.49032923451535837,16,512,13196,0.45429,0.720015,0.294786,1.0,0.825992,0.320369,False,True,False,True,True,False,3
joint_mm_0200,20261024,63,1.15052284221807,0.3476217009403151,0.6825396825396826,1555.0,147.0,1.4881441161429856,0.6443308409934616,1.8488685105668154,0.22076763735730429,1.3482090906723205,0.27297611934344035,0.19047619047619047,0.5936894467258479,4,1024,16613,0.140438,0.554265,0.562219,0.877144,0.649988,0.225954,False,False,False,True,True,False,2
joint_mm_0201,20261025,51,0.8857929688793802,0.7902459599365106,0.43137254901960786,641.0,119.0,1.0330212921620445,0.7353296260821807,1.0596587373118962,0.42500097311056806,0.8570316849537412,0.7534147567091141,0.37254901960784315,0.564967616095312,16,256,23523,0.009955,0.696677,0.691398,1.0,1.0,0.51366,False,True,True,True,True,False,4
joint_mm_0202,20261026,50,0.8030334598334901,0.6069211000913115,0.2,351.5,139.5,1.5674279139508875,0.7445178346588843,1.5055298540272966,0.015830843447258127,0.4816093029709714,0.45822356745109405,0.26,0.6705246488900929,4,512,13273,0.17874,0.745801,0.49838,0.490138,0.815966,0.394499,False,True,False,False,True,False,2
joint_mm_0203,20261027,62,0.8744340170953587,0.8218765907126371,0.7419354838709677,707.5,190.0,3.5834534446783506,0.6571049672947102,1.8343125352011707,0.006899768892056907,0.8262250271305503,0.8497900505504568,0.4032258064516129,0.16807645443647867,8,256,20687,0.750035,0.613417,0.807725,1.0,0.674546,0.53422,True,True,True,True,True,False,5
joint_mm_0204,20261028,36,1.199226940223805,0.054785777352556075,0.4444444444444444,1176.0,81.5,2.342628662028277,0.5627412617083651,2.3269901676336655,0.3834476799513731,1.0109612325787416,0.32453001049632635,0.2222222222222222,0.35454002658194705,32,256,72323,0.363629,0.644845,0.565136,1.0,0.531068,0.385611,False,True,False,True,False,False,2
joint_mm_0205,20261029,50,0.7559792618112647,0.5204183202801439,0.7,4096.0,224.5,4.026264782925523,0.39516379435799254,0.9570303491819768,0.11708090346919864,0.3803515625996894,0.5550969659126849,0.3,0.6511411406811508,16,256,129227,0.771698,0.511358,0.8,0.507139,1.0,0.338272,True,False,True,False,True,False,3
joint_mm_0206,20261030,72,0.9613715007916298,0.9193948183988074,0.8194444444444444,3259.5,479.5,2.212125756221638,0.6126703868219374,2.168910959704755,0.05684179229367439,0.8158137827797123,0.03138479007669748,0.1111111111111111,0.5666225360272856,32,512,120498,0.328284,0.297784,0.516667,1.0,0.516474,0.597607,False,False,False,True,False,False,1
joint_mm_0207,20261031,69,1.2491582813115625,0.9986876177656995,0.2753623188405797,339.0,39.0,3.817332582994038,0.507966225061149,1.389825630669748,0.2119906055843357,0.7657654621960454,0.1010292607838974,0.13043478260869565,0.30843663150674167,16,512,19838,0.729852,0.627261,0.284878,1.0,0.776413,0.999147,True,True,False,True,True,True,5
joint_mm_0208,20261032,71,1.1617726033096207,0.13455648101656537,0.19718309859154928,164.0,64.0,1.6234709473529851,0.6043006090166438,1.7899423359361428,0.28483827630849945,1.2279719546395627,0.6686101730492507,0.3380281690140845,0.22830829590130883,4,256,3184,0.161356,0.931389,0.553954,0.895729,0.671531,0.087462,False,True,False,True,True,False,3
joint_mm_0209,20261033,59,1.0612724516743144,0.6912017643623062,0.423728813559322,575.0,131.0,3.5843819472608,0.278590066647013,2.203077860464669,0.16578585285675,1.254167384936289,0.641407649341418,0.3220338983050847,0.3656447462467284,8,1024,11741,0.750128,0.603728,0.657359,1.0,0.500799,0.449281,True,True,True,True,False,False,4
joint_mm_0210,20261034,55,0.9284915984405453,0.7300731053668362,0.23636363636363636,2077.0,309.0,2.21311569861615,0.4989774613070613,0.7597771589237553,0.40149679575402014,1.0140341452052786,0.4260644631855778,0.2545454545454545,0.17238701773667792,8,512,24308,0.328093,0.533882,0.731818,1.0,1.0,0.474548,False,False,True,True,True,False,3
joint_mm_0211,20261035,57,0.9636236317727255,0.49167111750067793,0.8070175438596491,4096.0,341.0,1.3072609344275263,0.3537804374252297,1.2505022685900298,0.3513099998508625,0.6374379041694312,0.9086586293516016,0.42105263157894735,0.3265425354137755,4,512,60884,0.085575,0.504628,0.981579,0.269102,0.95428,0.319586,False,False,True,False,True,False,2
joint_mm_0212,20261036,54,0.9082833075329653,0.8659595294613432,0.7777777777777778,387.5,512.0,2.664468921798569,0.4120510699721777,1.2989229995367269,0.3211493598419164,1.102183107724542,0.8776948411954721,0.4074074074074074,0.44313447405495177,32,1024,16893,0.462352,0.329154,0.67102,1.0,0.983253,0.562874,False,False,True,True,True,False,3
joint_mm_0213,20261037,36,1.2466688950148683,0.16048927397312318,0.6666666666666666,214.5,141.5,1.7639677288410542,0.3658957945498766,2.1534076876226584,0.352249431037811,1.0045855967217299,0.4863136163568652,0.2777777777777778,0.4698698411971667,16,1024,9729,0.244045,0.751927,0.484129,1.0,0.47858,0.104318,False,True,False,True,False,False,2
joint_mm_0214,20261038,62,1.024633036305531,0.8519701821731384,0.43548387096774194,175.5,320.5,1.5617810794661513,0.44169091704190144,1.6446687027418987,0.2517423663163622,0.3688250027304921,0.7435017545225024,0.3548387096774194,0.23532126593759228,32,512,61525,0.154037,0.452017,0.587608,0.491768,0.701717,0.553781,False,False,False,False,True,False,1
joint_mm_0215,20261039,67,1.2329878614289003,0.6010491599464277,0.6417910447761194,597.0,68.0,1.8120647274736459,0.34365266460327204,0.8119034069541318,0.3383437883590691,1.1142707204656013,0.2249414742713557,0.1791044776119403,0.4891043977310273,32,512,23770,0.228772,1.0,0.352773,1.0,1.0,0.740682,False,True,False,True,True,True,4
joint_mm_0216,20261040,69,1.3387240808357939,0.35814380935994916,0.6086956521739131,218.0,221.0,2.3354846108529745,0.4791339206762627,2.3364199584732255,0.25398887111077245,1.1981291188521928,0.767571422710895,0.36231884057971014,0.5383165926110234,16,512,7693,0.341129,0.665205,0.600473,1.0,0.50565,0.232793,False,True,True,True,False,False,3
joint_mm_0217,20261041,57,1.1827262954524733,0.390128259521057,0.631578947368421,1609.0,512.0,1.2740637651814173,0.6165516641972559,1.2474395203709672,0.059368874127517464,1.2816684717766211,0.3627913486801926,0.22807017543859648,0.16176231700431976,4,1024,17352,0.087147,0.286106,0.692105,0.944214,0.97737,0.253583,False,False,True,True,True,False,3
joint_mm_0218,20261042,65,0.7877724444358074,0.8653928589006483,0.24615384615384617,103.0,39.0,1.2981122410041488,0.6042352149273138,1.9648773731196116,0.05935670541443203,1.3198397903038719,0.11423289444808493,0.13846153846153847,0.6389086738403915,4,512,1591,0.08886,1.0,0.231857,0.985041,0.598485,0.562505,False,True,False,True,False,False,2
joint_mm_0219,20261043,70,0.9143211920731678,0.9987469493701508,0.2,1279.0,71.0,1.8479071501143487,0.7205563080536186,0.8937959947492518,0.3208971667856477,0.48764347573620603,0.3782407809417456,0.22857142857142856,0.6781114979761543,4,256,53376,0.266485,1.0,0.691362,0.306954,1.0,0.649186,False,True,True,False,True,True,4
joint_mm_0220,20261044,63,1.2058580136475923,0.8466923883023943,0.5396825396825397,1964.0,393.0,1.2953007110219605,0.6742475329133502,1.1023655333147562,0.06720970875915543,0.8748050970975829,0.8379902823917283,0.3968253968253968,0.6507327104746784,8,512,25697,0.082614,0.401809,0.861481,1.0,1.0,0.55035,False,False,True,True,True,False,3
joint_mm_0221,20261045,68,1.2662635463570677,0.555989909798139,0.38235294117647056,1574.5,39.5,2.3305878222047998,0.6096192871499944,1.0199448909340219,0.4062332474356038,0.5968576275184454,0.6882330463779464,0.3382352941176471,0.6002561777499762,16,256,82351,0.352214,0.625239,0.857353,0.795813,1.0,0.711393,False,True,True,True,True,True,5
joint_mm_0222,20261046,51,1.0062974260324402,0.14982015796119863,0.43137254901960786,1103.0,164.0,3.930521272637822,0.7086597036235742,0.76666609285686,0.20155966378910276,0.8022132884473127,0.7584642343208987,0.37254901960784315,0.40115818010864535,32,256,108001,0.969658,0.676874,0.842857,1.0,1.0,0.097383,True,True,True,True,True,False,5
joint_mm_0223,20261047,58,0.9680869605829215,0.8657591414568193,0.6724137931034483,437.5,493.0,1.1961994558933013,0.5729798750402784,1.9948122709194083,0.4033860860149125,0.5127077129764982,0.2542355611028997,0.1896551724137931,0.25691801790732094,8,1024,19229,0.051587,0.391671,0.398066,0.683634,0.62104,0.562743,False,False,False,True,True,False,2
joint_mm_0224,20261048,68,1.1630132462874245,0.711911396752515,0.6470588235294118,1270.5,131.0,1.1816857272729273,0.45062520145984114,1.9155339928130304,0.3586359840013214,0.8559744497978273,0.7836576750453453,0.36764705882352944,0.5719902224460713,16,1024,57422,0.050097,0.563891,0.885624,1.0,0.623993,0.462742,False,False,True,True,True,False,3
joint_mm_0225,20261049,69,1.2456107369148985,0.3064608971176387,0.6086956521739131,1504.0,322.0,4.936600015463331,0.7018434762843391,2.0276202999601534,0.29808346293806065,1.1815698376113015,0.47828860507250204,0.2608695652173913,0.4294253738942483,16,512,39543,1.0,0.457997,0.677747,1.0,0.596169,0.1992,True,False,True,True,False,False,3
joint_mm_0226,20261050,46,1.245042401865588,0.9731384315894003,0.5217391304347826,615.5,360.0,1.0612551248409674,0.3143737422859479,0.6967152129562866,0.2631292640792529,0.884669542784906,0.9015796592938267,0.41304347826086957,0.33362409321369324,32,512,43826,0.018643,0.519563,0.735135,1.0,1.0,0.98254,False,False,True,True,True,True,4
joint_mm_0227,20261051,55,0.7955327383549454,0.215104435232509,0.7090909090909091,1631.0,203.0,1.2731251448403669,0.3811030191232181,1.2051822446790674,0.13001345190269595,0.3717212666953389,0.25493470296601783,0.18181818181818182,0.3031341101921143,4,512,52199,0.073868,0.576513,0.551035,0.270595,0.897217,0.139818,False,False,False,False,True,False,1
joint_mm_0228,20261052,46,1.1199819531824822,0.6190835486564477,0.6956521739130435,4096.0,143.5,2.092206993009099,0.5423411627848864,1.4687979353133036,0.2829087195746474,0.8825821973957272,0.849029786836638,0.391304347826087,0.3891074047101256,8,1024,32656,0.296795,0.646409,0.936957,1.0,0.819735,0.402404,False,True,True,True,True,False,4
joint_mm_0229,20261053,40,1.0626931228580507,0.2541755396976807,0.575,3430.5,505.0,1.496781741833587,0.3996121477558528,2.1720229020810415,0.19363145971130147,0.5912720422345523,0.21773843713845398,0.175,0.1558390861189138,16,1024,83129,0.13972,0.396854,0.6125,0.788365,0.501852,0.165214,False,False,True,True,False,False,2
joint_mm_0230,20261054,51,1.2695510151969147,0.3418127984582029,0.27450980392156865,770.0,78.0,3.3369338164479188,0.6436929677109056,1.4058039953895678,0.18314491898665125,1.2324137995993598,0.42926984087325837,0.2549019607843137,0.25760945533139123,8,512,16182,0.647239,0.999966,0.624559,1.0,0.829584,0.222178,True,True,True,True,True,False,5
joint_mm_0231,20261055,44,1.0209098473986353,0.9275267317144241,0.6136363636363636,617.5,124.0,2.325126183923894,0.7179933055923566,1.1696892120799625,0.2798880800814407,0.6526657635871721,0.06571486169861751,0.13636363636363635,0.6314316638986466,8,512,16811,0.414102,0.611304,0.32203,0.87024,0.967414,0.602892,False,True,False,True,True,True,4
joint_mm_0232,20261056,56,1.1036258132408927,0.8350262412687307,0.6964285714285714,418.5,408.5,1.4687378843314485,0.7484502772209755,0.9587510382030211,0.17553763298474903,0.988221281073607,0.3073109790388042,0.21428571428571427,0.4975746441540987,4,256,4626,0.142295,0.475887,0.372207,0.629053,1.0,0.542767,False,False,False,True,True,False,2
joint_mm_0233,20261057,71,0.920493712591915,0.39525111346255215,0.5633802816901409,2068.0,429.0,1.4100755959237237,0.5151387710574622,1.116895958298453,0.262030895951202,0.6836014351054106,0.8009971174719028,0.38028169014084506,0.3410735354820187,4,512,45703,0.110461,0.396622,0.920423,0.358489,1.0,0.256913,False,False,True,False,True,False,2
joint_mm_0234,20261058,38,1.0587071263364154,0.45558455258376807,0.2631578947368421,223.0,65.5,1.052958397130745,0.7481922681187984,1.098431373366009,0.11377643348403353,0.5420087716852064,0.4807030389538677,0.2631578947368421,0.21183820188757974,16,512,17984,0.017769,1.0,0.451851,0.722687,1.0,0.64613,False,True,False,True,True,True,4
joint_mm_0235,20261059,49,0.8844553283220806,0.48114609531264874,0.4897959183673469,412.0,239.0,2.0048531550739153,0.30567663686576235,0.8683476428668697,0.20680544634078674,1.237578859647504,0.4655549623318742,0.2653061224489796,0.42248881848596054,8,512,5811,0.310172,0.60795,0.485647,1.0,1.0,0.312745,False,True,False,True,True,False,3
joint_mm_0236,20261060,59,1.2381804895512996,0.39906582609275676,0.6610169491525424,896.0,185.0,1.9029265262849437,0.4177142104007754,1.2661568436946533,0.20695107669042961,0.9691262592937995,0.35627407924290777,0.22033898305084745,0.392089372999169,8,512,10768,0.231471,0.687922,0.46257,1.0,0.905418,0.259393,False,True,False,True,True,False,3
joint_mm_0237,20261061,68,1.219166592344283,0.8846181694164846,0.8235294117647058,2221.5,104.5,4.907417509274418,0.5682436703844678,2.140811942008131,0.10341458839864599,0.5808922449684034,0.03672575914650733,0.11764705882352941,0.45658474720771636,16,256,84614,1.0,0.770996,0.51376,0.774529,0.495928,0.925002,True,True,False,True,False,True,4
joint_mm_0238,20261062,63,0.9694029571644728,0.368777639919734,0.6031746031746031,1822.0,85.0,1.3290783652706748,0.3441039330708904,0.9262844022162756,0.41727258601094996,0.4098606966529268,0.752186870284488,0.36507936507936506,0.6512343662701104,8,512,51993,0.085534,0.643876,0.808735,0.504037,1.0,0.239705,False,True,True,False,True,False,3
