active_binding,active_pressure,axis,condition_id,decision_step,decision_time,fresh_window_id,kv_binding,kv_pressure,latency_outcomes_used_for_regime_selection,live_state_fingerprint,n_unique_non_sbs_actions,p6_policies_with_non_sbs_action,queue_pressure,regime_roles,sbs_canonical_action_hash,source_record_id_end,source_record_id_start,state_id,unique_non_sbs_canonical_action_hashes,window_index,workload
0,0.005859375,kv_capacity,kv_16000,62873,62.873000000000005,azure_2023_code::w29,0,0.2373125,False,a4a8490825c84b648b58fb28408febe04f40cb6ddac00ceda6b749bd71d88605,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",2,"onset,strongest-valid,sustained",92f6aaff637fe1858d6aae915732cfe09fcf72ba95a0a84f197e13ff904ac37e,5999,5800,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::kv_16000::step62873,"[""9f30c0ac80ebe4fc1b6d1b91060cf19f8d0896db2037d9ba47d934db12faf63b""]",29,azure_2023_code
0,0.005859375,kv_capacity,kv_16000,105,0.105,azure_2023_code::w31,0,0.5476875,False,4af6b23505ec7c4c3784cd698f29315501f5ffe70c9bf7ee8fdfde181269d553,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step105,"[""44609ef563ad2b49b6291898bbdf5c08aa55c01de2bffff229a02d05b1b552ae""]",31,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,106,0.106,azure_2023_code::w31,1,0.0989375,False,92a16f68fd0b1e766437e6a421d8858c6af29c074b3e2be9ae4d974358c36f0f,1,"estimated_service_time_first,weighted_fair_share",2,"onset,strongest-valid,sustained",44609ef563ad2b49b6291898bbdf5c08aa55c01de2bffff229a02d05b1b552ae,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step106,"[""004bba82bba71352a14a4031f2dbce55bf28e3eca1b7358ba5192793500eb4e8""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,200,0.2,azure_2023_code::w31,0,0.4523125,False,766bee3ffe0535aa5a71fd3477aff5262ca1a866502343145f54445a42980b4b,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step200,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,201,0.201,azure_2023_code::w31,0,0.452375,False,089ed80a56321dc90d68c6a83f4b9915baf10110f8e016372e79b5d6f23ea2c5,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step201,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,202,0.202,azure_2023_code::w31,0,0.4524375,False,83c0c22eb83a7c7730d30a25fa5dd085bc67df52611845d541e585207e31a60e,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step202,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,203,0.203,azure_2023_code::w31,0,0.4525,False,9b10a72993b7772ae6821aefa429e8e6588152e59f4785aa3b35ad18aebb18d5,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step203,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,204,0.20400000000000001,azure_2023_code::w31,0,0.4525625,False,fc52157a3f9a93348b22e0d69b73baa48e97f16bc5d57144b56b0a62115c5de7,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step204,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,205,0.20500000000000002,azure_2023_code::w31,0,0.452625,False,2e5dfb0f465d1b49f85d13bb9c7b56ad739e5090f771960c19239cb599de6901,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step205,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,206,0.20600000000000002,azure_2023_code::w31,0,0.4526875,False,2225a6192e4d59756a785c921fb650c8822fa4a663effd793a5e51b1c1163d5f,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step206,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,207,0.20700000000000002,azure_2023_code::w31,0,0.45275,False,f58bfb84a0e54b0d6cfcd82069b1a70f244c2470b722a270f388f47e4effec85,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step207,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,208,0.20800000000000002,azure_2023_code::w31,0,0.4528125,False,db1c689d4c45dfce4b71f23ca9f730e21abb820e09c3cb39fe97344c88070883,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step208,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,209,0.209,azure_2023_code::w31,0,0.452875,False,34a25e02f3ca11da6ce500aa5bd1cca36e3ad476af23a3a7fc38aa56489fa514,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step209,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,210,0.21,azure_2023_code::w31,0,0.4529375,False,a389369da505a169ba5ce7d327ca759b8026ca9d2edbdf437b6cc5a8d14a3f8c,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,211,0.211,azure_2023_code::w31,0,0.453,False,971b50b684d6d346940db79f8e9b104536e058d4656a010875f652a41d5b495d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step211,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,212,0.212,azure_2023_code::w31,0,0.4530625,False,80627f84dec5d86bfd53633cc16fe2606ab0fb557849a838119dca84a289ed12,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step212,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,213,0.213,azure_2023_code::w31,0,0.453125,False,55fbd55f87751d7101bec4ca35b7e8efbb6b7d9eca529fc48844d48e22b370bf,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step213,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,214,0.214,azure_2023_code::w31,0,0.4531875,False,3c02f8da1b49637d1a5bbcbc2e56fe274f205e320ac918003c56c0104f0307d2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step214,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,215,0.215,azure_2023_code::w31,0,0.45325,False,0ec4926c5e00b4dc692d43556e87804347ad33c6755b9a75b77be7b20bf27a03,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step215,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,216,0.216,azure_2023_code::w31,0,0.4533125,False,55fe6f171547cc000fa87b0d720ed221f2976daa2c7b11b2707072f975481a95,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step216,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,217,0.217,azure_2023_code::w31,0,0.453375,False,ab535b23fb6d85bf3aac716ed9f93302f44da1694cd5859b593e14d97cfa3969,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step217,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,218,0.218,azure_2023_code::w31,0,0.4534375,False,19b962ff3baba09d8d5c328b6c6fd9a2b7384de13db8fa9486beb31edc67e00d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step218,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,219,0.219,azure_2023_code::w31,0,0.4535,False,a7c6dea78e11aa54b5aeece54f84f8518ebab8c06df80b2603b56c5b35c3c479,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step219,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,220,0.22,azure_2023_code::w31,0,0.4535625,False,1fc9e53586ffb02830c52244fd9f6ee1d14d3dcf158f66153386714afeeed523,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step220,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,221,0.221,azure_2023_code::w31,0,0.453625,False,b49162914b5afc1722479adb9fa810f1d0e5e62d44eb34473e0adf380ba1fa23,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step221,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,222,0.222,azure_2023_code::w31,0,0.4536875,False,76bc1b8dc2ba247a3320ce6d7677db2df132029c7529e0e271cc3cd828cb6d73,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step222,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,223,0.223,azure_2023_code::w31,0,0.45375,False,359dcb7f5fbb64b98ddcb77c7bc4b3241879efe69136fc23fca4372de73debe3,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step223,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,224,0.224,azure_2023_code::w31,0,0.4538125,False,e9c03338f5e1ea6914177c857fbb2f371e3953f00855c8fa97511277107d6d39,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step224,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,225,0.225,azure_2023_code::w31,0,0.453875,False,480b452fceb163fa252210cf72cf2dcd302d1ae400885164cb1372bf3d462064,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step225,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,226,0.226,azure_2023_code::w31,0,0.4539375,False,2bd9d2446f45f3e0389776837f214f0df4dcd237ac77ae1be6b1fa98ec14413d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step226,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,227,0.227,azure_2023_code::w31,0,0.454,False,eda8c00eda2523a65c3989ca06fd074b0d0f03966c271f6b494c6344b8b6eb64,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step227,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,228,0.228,azure_2023_code::w31,0,0.4540625,False,7a7400913649990d0ced6ad8ecc66b326891e32b6026963fec54056e29f2d55c,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step228,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,229,0.229,azure_2023_code::w31,0,0.454125,False,ee9a7d0c3394f65b0092781bdb16060d297c161957c3060498cb694692fbfb83,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step229,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,230,0.23,azure_2023_code::w31,0,0.4541875,False,2e470bd14350c95160012dd95164f869ee43658e767fb9cc6400f2c6e5d03eb8,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step230,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,231,0.231,azure_2023_code::w31,0,0.45425,False,2fc5170c231a86923a4627ef09e099d272b482404e8480885ac3dfe9aeaa509b,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step231,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,232,0.232,azure_2023_code::w31,0,0.4543125,False,158b9005411f5312ec2560a701e56245f689b808b06f23c0deac2a1eb6a89298,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step232,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,233,0.233,azure_2023_code::w31,0,0.454375,False,f878521a3a724bef890848850e407eba841c2de9661f16dc2c0930d35684be6d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step233,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,234,0.234,azure_2023_code::w31,0,0.4544375,False,ae807668e883cc27024cebe421baed8c325846f1b7d8ba1c19f71e9f7bf24872,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step234,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,235,0.23500000000000001,azure_2023_code::w31,0,0.4545,False,58b247caaf1e7e9c3dde8ecb344c114249747cd933b36019659d1da1ec779f1d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step235,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,236,0.23600000000000002,azure_2023_code::w31,0,0.4545625,False,2f89cf42136708a3aa2c6d55abd01a35aa3972fc7f22bb6d0bbaa866a3379242,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step236,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,237,0.23700000000000002,azure_2023_code::w31,0,0.454625,False,62ebb1d8dce0f185aad93bd9c221f45145791322d1a668204298d157c726c5a9,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step237,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,238,0.23800000000000002,azure_2023_code::w31,0,0.4546875,False,5498d453fe9b54f152883493df203a36038744ef69b0f5bb5837ffa83a8255be,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step238,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,239,0.23900000000000002,azure_2023_code::w31,0,0.45475,False,f8dac2580e83271529e75f98a478d0c7578d05023cfe3329437ea2e3850da64c,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step239,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,240,0.24,azure_2023_code::w31,0,0.4548125,False,d7de9b92ae1092572a0dc35910692996282929df0084f64312ce67aba4aa37f1,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,6399,6200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step240,"[""dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427""]",31,azure_2023_code
