abs_delta_anwg,acquisition_priority,acquisition_type,active_sequences,alt_policy_id,alternative_policy,burst_pressure,canonical_alt_action,canonical_ref_action,cf_anwg,cf_extra_steps,cf_finished,cf_num_completed,cf_num_dropped,cf_sim_duration,chosen_native_policy,chosen_policy_id,completed_count_pre,completion_count_delta,contention_score_v2,delta_anwg,disagree,disagreeing_p6,fairness_pressure,fold,high_burst_pressure,high_fairness_pressure,high_kv_pressure,high_prefill_decode_pressure,high_service_heterogeneity,high_urgency_pressure,kv_pressure,kv_pressure_manifest,kv_utilization_mean,live_fingerprint_unchanged,n_disagreeing_p6,n_elevated_mechanisms,prefill_decode_pressure,priority_skew,queue_length,queue_size,raw_stage1_policy_id,ref_replay_anwg,ref_replay_live_fingerprint_unchanged,ref_replay_matches_reference,ref_replay_minus_reference_anwg,reference_anwg,reference_num_completed,reference_policy,reference_sim_duration,scenario_id,seed,service_heterogeneity,sim_duration_delta,sim_time,step,subsequent_trajectory_diverged,terminal_utility_effect,urgency_pressure
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.233042,(),"((0, (12,)),)",0.339336798110407,3670,True,69,0,3.964,chunked_prefill_small,chunked_prefill_small,5,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.420936,0,False,False,True,False,False,True,0.6592809977989729,0.691886,0.6801173881144534,True,5,2,0.422029,2.4082224402029966,8.0,8,kv_constrained_online,,,,,0.339336798110407,69,live_p6_dwell_router_v1,3.964,joint_mm_0137,20260961,0.329206,0.0,0.294,294,False,False,0.65694
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.233042,(),"((0, (20,)),)",0.339336798110407,3464,True,69,0,3.964,kv_constrained_online,kv_constrained_online,6,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.420936,0,False,False,True,False,False,True,0.6968451944240646,0.691886,0.7079970652971387,True,5,2,0.422029,2.4082224402029966,12.0,12,kv_constrained_online,,,,,0.339336798110407,69,live_p6_dwell_router_v1,3.964,joint_mm_0137,20260961,0.329206,0.0,0.5,500,False,False,0.65694
0.010144799642509417,,DISAGREEMENT,8,full_prefill,full_prefill,0.233042,(),"((0, (16,)),)",0.34948159775291643,3424,True,69,0,3.956,least_laxity_first,least_laxity_first,7,0,0.0,0.010144799642509417,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.420936,0,False,False,True,False,False,True,0.6371239911958915,0.691886,0.7781364636830521,True,5,2,0.422029,2.4082224402029966,20.0,20,least_laxity_first,,,,,0.339336798110407,69,live_p6_dwell_router_v1,3.964,joint_mm_0137,20260961,0.329206,-0.008000000000000007,0.532,532,True,True,0.65694
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.233042,(),"((0, (17,)),)",0.339336798110407,3367,True,69,0,3.964,least_laxity_first,least_laxity_first,8,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.420936,0,False,False,True,False,False,True,0.6628026412325752,0.691886,0.7738811445341159,True,5,2,0.422029,2.4082224402029966,27.0,27,least_laxity_first,,,,,0.339336798110407,69,live_p6_dwell_router_v1,3.964,joint_mm_0137,20260961,0.329206,0.0,0.597,597,False,False,0.65694
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.233042,(),"((0, (28,)),)",0.339336798110407,3253,True,69,0,3.964,least_laxity_first,least_laxity_first,9,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.420936,0,False,False,True,False,False,True,0.7978723404255319,0.691886,0.865443873807777,True,5,2,0.422029,2.4082224402029966,27.0,27,least_laxity_first,,,,,0.339336798110407,69,live_p6_dwell_router_v1,3.964,joint_mm_0137,20260961,0.329206,0.0,0.711,711,False,False,0.65694
0.0,0.19014348399321704,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.954724,"((0, (0, 1, 2)),)","((0, (0, 1, 2)),)",0.31639917664543643,478,True,51,0,0.501,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.25394,3,True,False,True,False,True,False,0.0,1.0,0.10221923335574983,True,0,3,0.49947,1.9682932241136533,3.0,3,estimated_service_time_first,0.31639917664543643,True,True,0.0,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.0,0.023,23,False,False,0.496189
0.0,,DISAGREEMENT,6,full_prefill,full_prefill,0.954724,"((0, (3, 4)),)","((0, (3, 4, 5)),)",0.31639917664543643,463,True,51,0,0.487,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.10221923335574983,1.0,0.35104236718224613,True,5,3,0.49947,1.0,3.0,3,weighted_fair_share,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,-0.014000000000000012,0.024,24,True,False,0.496189
0.012802095811616288,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (11, 12)),)",0.30359708083382014,482,True,51,0,0.519,estimated_service_time_first,estimated_service_time_first,0,0,0.0,-0.012802095811616288,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.3762609280430397,1.0,0.39778076664425016,True,5,3,0.49947,1.9682932241136533,7.0,7,estimated_service_time_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.018000000000000016,0.037,37,True,True,0.496189
0.0,0.7964888593525976,AGREEMENT_CONTROL,8,weighted_fair_share,weighted_fair_share,0.954724,(),(),0.31639917664543643,463,True,51,0,0.501,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.25394,3,True,False,True,False,True,False,0.39979825151311366,1.0,0.39979825151311366,True,0,3,0.49947,1.9682932241136533,9.0,9,estimated_service_time_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.0,0.038,38,False,False,0.496189
0.0,0.10856860712945746,AGREEMENT_CONTROL,8,weighted_fair_share,weighted_fair_share,0.954724,(),(),0.31639917664543643,462,True,51,0,0.501,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.25394,3,True,False,True,False,True,False,0.40248823133826495,1.0,0.40248823133826495,True,0,3,0.49947,1.9682932241136533,11.0,11,estimated_service_time_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.0,0.039,39,False,False,0.496189
0.0,0.8948686510247403,AGREEMENT_CONTROL,8,weighted_fair_share,weighted_fair_share,0.954724,(),(),0.31639917664543643,461,True,51,0,0.501,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.25394,3,True,False,True,False,True,False,0.4051782111634163,1.0,0.4051782111634163,True,0,3,0.49947,1.9682932241136533,11.0,11,estimated_service_time_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.0,0.04,40,False,False,0.496189
0.0,0.6920441777840685,AGREEMENT_CONTROL,8,weighted_fair_share,weighted_fair_share,0.954724,(),(),0.31639917664543643,460,True,51,0,0.501,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.25394,3,True,False,True,False,True,False,0.4078681909885676,1.0,0.4078681909885676,True,0,3,0.49947,1.9682932241136533,11.0,11,estimated_service_time_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.0,0.041,41,False,False,0.496189
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (8,)),)",0.31639917664543643,473,True,51,0,0.515,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.3628110289172831,1.0,0.3735709482178884,True,5,3,0.49947,1.9682932241136533,11.0,11,estimated_service_time_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.014000000000000012,0.042,42,True,False,0.496189
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (27,)),)",0.31639917664543643,454,True,51,0,0.515,least_laxity_first,least_laxity_first,2,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.4058507061197041,1.0,0.5168123739071957,True,5,3,0.49947,1.9682932241136533,27.0,27,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.014000000000000012,0.061,61,True,False,0.496189
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (26,)),)",0.31639917664543643,447,True,51,0,0.509,least_laxity_first,least_laxity_first,3,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.46503026227303296,1.0,0.5934767989240081,True,5,3,0.49947,1.9682932241136533,27.0,27,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.008000000000000007,0.062,62,True,False,0.496189
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (44,)),)",0.31639917664543643,446,True,51,0,0.515,least_laxity_first,least_laxity_first,4,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.5924680564895763,1.0,0.8022864828513786,True,5,3,0.49947,1.9682932241136533,39.0,39,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.014000000000000012,0.069,69,True,False,0.496189
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (42,)),)",0.31639917664543643,430,True,51,0,0.502,least_laxity_first,least_laxity_first,5,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.7743779421654338,1.0,0.9811701412239409,True,5,3,0.49947,1.9682932241136533,38.0,38,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.0010000000000000009,0.07200000000000001,72,True,False,0.496189
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (48,)),)",0.31639917664543643,414,True,51,0,0.487,least_laxity_first,least_laxity_first,6,0,0.14285714285714285,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.9085406859448554,1.0,0.9576328177538669,True,5,3,0.49947,1.9682932241136533,37.0,37,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,-0.014000000000000012,0.073,73,True,False,0.496189
0.012802095811616288,,DISAGREEMENT,8,full_prefill,full_prefill,0.954724,(),"((0, (43,)),)",0.30359708083382014,438,True,51,0,0.519,least_laxity_first,least_laxity_first,7,0,0.0,-0.012802095811616288,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.9878950907868191,1.0,0.9996637525218561,True,5,3,0.49947,1.9682932241136533,36.0,36,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,0.018000000000000016,0.081,81,True,True,0.496189
0.0,,DISAGREEMENT,7,full_prefill,full_prefill,0.954724,(),"((0, (46,)),)",0.31639917664543643,344,True,51,0,0.495,least_laxity_first,least_laxity_first,9,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.25394,3,True,False,True,False,True,False,0.9677202420981843,1.0,0.9983187626092804,True,5,3,0.49947,1.9682932241136533,36.0,36,least_laxity_first,,,,,0.31639917664543643,51,live_p6_dwell_router_v1,0.501,joint_mm_0138,20260962,0.819358,-0.006000000000000005,0.151,151,True,False,0.496189
0.0,0.10876603308868467,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.390372,"((0, (0,)),)","((0, (0,)),)",0.020991063276995816,2411,True,71,0,2.564,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.348059,4,False,False,True,True,False,True,0.0,0.678933,0.02486325211337643,True,0,3,0.878169,1.0,1.0,1,estimated_service_time_first,0.020991063276995816,True,True,0.0,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.153,153,False,False,1.0
0.0,0.23328530046028542,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.390372,"((0, (1,)),)","((0, (1,)),)",0.020991063276995816,2338,True,71,0,2.564,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,False,,0.348059,4,False,False,True,True,False,True,0.0,0.678933,0.08486656721365822,True,0,3,0.878169,1.0,1.0,1,estimated_service_time_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.226,226,False,False,1.0
0.0,0.05967329511286564,AGREEMENT_CONTROL,2,weighted_fair_share,weighted_fair_share,0.390372,"((0, (2,)),)","((0, (2,)),)",0.020991063276995816,2319,True,71,0,2.564,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,False,,0.348059,4,False,False,True,True,False,True,0.08492872534394165,0.678933,0.11781037626388198,True,0,3,0.878169,1.0,1.0,1,estimated_service_time_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.245,245,False,False,1.0
0.0,0.794618252172371,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.390372,"((0, (3,)),)","((0, (3,)),)",0.020991063276995816,2282,True,71,0,2.564,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,False,,0.348059,4,False,False,True,True,False,True,0.11919857450687883,0.678933,0.1393999668489972,True,0,3,0.878169,1.0,1.0,1,estimated_service_time_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.28200000000000003,282,False,False,1.0
0.0,,DISAGREEMENT,6,full_prefill,full_prefill,0.390372,"((0, (4, 5)),)","((0, (4, 5, 6)),)",0.020991063276995816,2281,True,71,0,2.564,estimated_service_time_first,estimated_service_time_first,1,0,0.3333333333333333,0.0,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.12450273495773247,0.678933,0.3390933200729322,True,5,3,0.878169,2.1561258023365535,3.0,3,chunked_prefill_small,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.28300000000000003,283,False,False,1.0
0.010495531638497906,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (8, 11)),)",0.03148659491549372,2258,True,71,0,2.5420000000000003,estimated_service_time_first,estimated_service_time_first,1,0,0.3333333333333333,0.010495531638497906,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.12980689540858611,0.678933,0.2377962870876844,True,5,3,0.878169,2.1561258023365535,5.0,5,full_prefill,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,-0.021999999999999797,0.28400000000000003,284,True,True,1.0
0.0,0.21256440629755016,AGREEMENT_CONTROL,8,weighted_fair_share,weighted_fair_share,0.390372,(),(),0.020991063276995816,2279,True,71,0,2.564,estimated_service_time_first,estimated_service_time_first,1,0,0.25,0.0,False,,0.348059,4,False,False,True,True,False,True,0.13511105585943975,0.678933,0.13511105585943975,True,0,3,0.878169,2.1561258023365535,5.0,5,full_prefill,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.28500000000000003,285,False,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (13,)),)",0.020991063276995816,2198,True,71,0,2.564,kv_constrained_online,kv_constrained_online,2,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.348059,4,False,False,True,True,False,True,0.449403281949279,0.678933,0.5283855461627714,True,5,3,0.878169,2.1561258023365535,10.0,10,kv_constrained_online,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.366,366,False,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (19,)),)",0.020991063276995816,2128,True,71,0,2.535,kv_constrained_online,kv_constrained_online,3,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.348059,4,False,False,True,True,False,True,0.4987568373943312,0.678933,0.561018564561578,True,5,3,0.878169,2.1561258023365535,11.0,11,kv_constrained_online,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,-0.028999999999999915,0.40700000000000003,407,True,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (18,)),)",0.020991063276995816,2131,True,71,0,2.564,least_laxity_first,least_laxity_first,4,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.504931211669153,0.678933,0.5897977788828112,True,5,3,0.878169,2.1561258023365535,23.0,23,least_laxity_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.433,433,False,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (24,)),)",0.020991063276995816,2119,True,71,0,2.564,least_laxity_first,least_laxity_first,5,0,0.14285714285714285,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.4795085363832256,0.678933,0.5643751035968838,True,5,3,0.878169,2.1561258023365535,29.0,29,full_prefill,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.445,445,False,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (41,)),)",0.020991063276995816,2033,True,71,0,2.532,least_laxity_first,least_laxity_first,6,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.5069824299685065,0.678933,0.5918489971821648,True,5,3,0.878169,2.1561258023365535,36.0,36,least_laxity_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,-0.03200000000000003,0.499,499,True,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (35,)),)",0.020991063276995816,2034,True,71,0,2.564,least_laxity_first,least_laxity_first,7,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.5197455660533731,0.678933,0.6046121332670313,True,5,3,0.878169,2.1561258023365535,47.0,47,least_laxity_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.53,530,False,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (9,)),)",0.020991063276995816,2025,True,71,0,2.564,least_laxity_first,least_laxity_first,8,0,0.14285714285714285,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.4852478037460633,0.678933,0.5701143709597215,True,5,3,0.878169,2.1561258023365535,46.0,46,least_laxity_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.539,539,False,False,1.0
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.390372,(),"((0, (46,)),)",0.020991063276995816,1976,True,71,0,2.564,least_laxity_first,least_laxity_first,9,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.348059,4,False,False,True,True,False,True,0.5239101607823636,0.678933,0.6087767279960219,True,5,3,0.878169,2.1561258023365535,45.0,45,least_laxity_first,,,,,0.020991063276995816,71,live_p6_dwell_router_v1,2.564,joint_mm_0139,20260963,0.396693,0.0,0.588,588,False,False,1.0
0.0,0.9696537705023768,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.476583,"((0, (0,)),)","((0, (0,)),)",0.016506650745013902,2075,True,58,0,2.202,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.474702,4,False,False,True,True,True,True,0.0,0.857348,0.08386675375571521,True,0,4,0.932094,1.0,1.0,1,estimated_service_time_first,0.016506650745013902,True,True,0.0,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0,0.127,127,False,False,1.0
0.0,0.10030437248611641,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.476583,"((0, (1,)),)","((0, (1,)),)",0.016506650745013902,1923,True,58,0,2.202,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,False,,0.474702,4,False,False,True,True,True,True,0.0,0.857348,0.10953625081645983,True,0,4,0.932094,1.0,1.0,1,estimated_service_time_first,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0,0.279,279,False,False,1.0
0.0,0.8007808021828506,AGREEMENT_CONTROL,2,weighted_fair_share,weighted_fair_share,0.476583,"((0, (2,)),)","((0, (2,)),)",0.016506650745013902,1922,True,58,0,2.202,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,False,,0.474702,4,False,False,True,True,True,True,0.03344219464402352,0.857348,0.12312214239059438,True,0,4,0.932094,1.0,1.0,1,estimated_service_time_first,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0,0.28,280,False,False,1.0
0.0,0.675724731291339,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.476583,"((0, (3,)),)","((0, (3,)),)",0.016506650745013902,1921,True,58,0,2.202,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,False,,0.474702,4,False,False,True,True,True,True,0.06688438928804703,0.857348,0.09183540169823645,True,0,4,0.932094,1.0,1.0,1,estimated_service_time_first,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0,0.281,281,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.476583,(),"((0, (4,)),)",0.016506650745013902,1920,True,58,0,2.202,estimated_service_time_first,estimated_service_time_first,1,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.474702,4,False,False,True,True,True,True,0.10032658393207054,0.857348,0.32266492488569565,True,5,4,0.932094,1.0,1.0,1,estimated_service_time_first,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0,0.28200000000000003,282,False,False,1.0
0.0,0.3722193502865018,AGREEMENT_CONTROL,4,chunked_prefill_small,chunked_prefill_small,0.476583,(),(),0.016506650745013902,1913,True,58,0,2.202,full_prefill,full_prefill,1,0,0.25,0.0,False,,0.474702,4,False,False,True,True,True,True,0.33442194644023515,0.857348,0.33442194644023515,True,0,4,0.932094,1.0,1.0,1,full_prefill,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0,0.289,289,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.476583,(),"((0, (14,)),)",0.016506650745013902,1854,True,58,0,2.199,kv_constrained_online,kv_constrained_online,2,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.474702,4,False,False,True,True,True,True,0.4329196603527106,0.857348,0.46551273677335075,True,5,4,0.932094,2.619571365808776,32.0,32,kv_constrained_online,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,-0.0030000000000001137,0.34500000000000003,345,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.476583,(),"((0, (29,)),)",0.016506650745013902,1847,True,58,0,2.203,least_laxity_first,least_laxity_first,3,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.474702,4,False,False,True,True,True,True,0.2418680600914435,0.857348,0.4977139124755062,True,5,4,0.932094,2.619571365808776,31.0,31,kv_constrained_online,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.0009999999999998899,0.356,356,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.476583,(),"((0, (7,)),)",0.016506650745013902,1815,True,58,0,2.199,kv_constrained_online,kv_constrained_online,4,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.474702,4,False,False,True,True,True,True,0.46943174395819726,0.857348,0.5069235793598955,True,5,4,0.932094,2.619571365808776,30.0,30,kv_constrained_online,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,-0.0030000000000001137,0.384,384,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.476583,(),"((0, (27,)),)",0.016506650745013902,1897,True,58,0,2.305,kv_constrained_online,kv_constrained_online,5,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.474702,4,False,False,True,True,True,True,0.3952971913781842,0.857348,0.4114957544088831,True,5,4,0.932094,2.619571365808776,29.0,29,kv_constrained_online,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.1030000000000002,0.40800000000000003,408,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.476583,(),"((0, (13,)),)",0.016506650745013902,1879,True,58,0,2.305,kv_constrained_online,kv_constrained_online,6,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.474702,4,False,False,True,True,True,True,0.39882429784454604,0.857348,0.4401045068582626,True,5,4,0.932094,2.619571365808776,29.0,29,kv_constrained_online,,,,,0.016506650745013902,58,live_p6_dwell_router_v1,2.202,joint_mm_0140,20260964,0.753826,0.1030000000000002,0.426,426,True,False,1.0
