active_cap_binding_fraction,active_sequence_capacity_binding_states,active_sequence_capacity_near_binding_states,arrival_load_ratio,arrival_multiplier,axis,axis_value,canonical_action_collapse_states,completed_request_count,completion_fraction,condition_id,disagreement_rate,disagreement_states,distinct_alternative_action_hashes,drain_steps,dropped_request_count,kv_cap_binding_fraction,kv_capacity_binding_or_over_requested_states,kv_capacity_near_binding_states,max_active_pressure,max_active_sequences,max_active_sequences_param,max_kv_pressure,max_kv_tokens_param,max_kv_utilization,max_observed_kv_tokens,max_queue_length,mean_active_pressure,mean_active_sequences,mean_kv_pressure,mean_kv_utilization,mean_observed_kv_tokens,mean_queue_length,native_controls,near_kv_cap_fraction,no_policy_choice_states,num_total_requests_metric,policy_ranking_proxy_difference_states,pressure_order,pressure_regime_class,requests,sbs_arrival_normalized_weighted_goodput,sbs_decision_states,scenario_id,schema_version,simulation_end_condition,source_dataset,token_budget_binding_fraction,token_budget_binding_proxy_states,true_canonical_disagreement_states,unfinished_request_count,unique_alternative_canonical_action_hashes,validity_class,window_index,windows_with_disagreement
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.16171666666666668,60000,0.16171666666666668,9703.0,2,0.003213876670669312,1.6455048553826876,0.0355606389149931,0.0355606389149931,2133.638334899586,0.0069611221328878215,1,0.0,28731,200,1,3,VALID_UNCONSTRAINED,200,1.0,28731,PUBLIC_TRACE::azure_2023_conv::w16::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,16,0
0.0,0,0,1.0,1.0,kv_capacity,60000,2,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.15016666666666667,60000,0.15016666666666667,9010.0,2,0.0033654502904635914,1.7231105487173588,0.03431219627541956,0.03431219627541956,2058.7317765251737,0.007669005713409257,1,0.0,26079,200,2,3,VALID_UNCONSTRAINED,200,1.0,26079,PUBLIC_TRACE::azure_2023_conv::w20::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,20,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.17991666666666667,60000,0.17991666666666667,10795.0,2,0.003454829627519579,1.7688727692900243,0.035167746180510974,0.035167746180510974,2110.0647708306583,0.006419309282321223,1,0.0,31156,200,1,3,VALID_UNCONSTRAINED,200,1.0,31156,PUBLIC_TRACE::azure_2023_conv::w24::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,24,0
0.0,0,0,1.0,1.0,kv_capacity,60000,4,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.23036666666666666,60000,0.23036666666666666,13822.0,2,0.0037001602492267695,1.894482047604106,0.03801535105413361,0.03801535105413361,2280.9210632480167,0.00896499170738267,1,0.0,22309,200,4,3,VALID_UNCONSTRAINED,200,1.0,22309,PUBLIC_TRACE::azure_2023_conv::w28::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,28,0
0.0,0,0,1.0,1.0,kv_capacity,60000,3,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.15378333333333333,60000,0.15378333333333333,9227.0,2,0.0038202911561939727,1.955989071971314,0.03953750177865051,0.03953750177865051,2372.2501067190306,0.00853752241099633,1,0.0,23426,200,3,3,VALID_UNCONSTRAINED,200,1.0,23426,PUBLIC_TRACE::azure_2023_conv::w32::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,32,0
0.0,0,0,1.0,1.0,kv_capacity,60000,3,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.15206666666666666,60000,0.15206666666666666,9124.0,2,0.0034008637546802073,1.7412422423962661,0.03623564394522234,0.03623564394522234,2174.1386367133405,0.010257988408473098,1,0.0,19497,200,3,3,VALID_UNCONSTRAINED,200,1.0,19497,PUBLIC_TRACE::azure_2023_conv::w36::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,36,0
0.0,0,0,1.0,1.0,kv_capacity,60000,0,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.17171666666666666,60000,0.17171666666666666,10303.0,1,0.0032758290063724335,1.677224451262686,0.03844693572496263,0.03844693572496263,2306.816143497758,0.009440641963653528,1,0.0,21185,200,0,3,VALID_UNCONSTRAINED,200,1.0,21185,PUBLIC_TRACE::azure_2023_conv::w40::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,40,0
0.0,0,0,1.0,1.0,kv_capacity,60000,0,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.17575,60000,0.17575,10545.0,1,0.0031421296296296297,1.6087703703703704,0.033754106666666665,0.033754106666666665,2025.2464,0.011851851851851851,1,0.0,16875,200,0,3,VALID_UNCONSTRAINED,200,1.0,16875,PUBLIC_TRACE::azure_2023_conv::w44::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,44,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.18503333333333333,60000,0.18503333333333333,11102.0,2,0.0029313219142259412,1.500836820083682,0.02973330444311616,0.02973330444311616,1783.9982665869695,0.011954572624028692,1,0.0,16730,200,1,3,VALID_UNCONSTRAINED,200,1.0,16730,PUBLIC_TRACE::azure_2023_conv::w48::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,48,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.15708333333333332,60000,0.15708333333333332,9425.0,2,0.0030786164000243324,1.5762515968124582,0.03397874870734229,0.03397874870734229,2038.7249224405375,0.012166190157552163,1,0.0,16439,200,1,3,VALID_UNCONSTRAINED,200,1.0,16439,PUBLIC_TRACE::azure_2023_conv::w52::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,52,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.0078125,4,512,0.17938333333333334,60000,0.17938333333333334,10763.0,2,0.0029513689175198437,1.51110088577016,0.032477048583151195,0.032477048583151195,1948.6229149890717,0.011503508570113884,1,0.0,17386,200,1,3,VALID_UNCONSTRAINED,200,1.0,17386,PUBLIC_TRACE::azure_2023_conv::w56::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,56,0
0.0,0,0,1.0,1.0,kv_capacity,60000,0,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.0078125,4,512,0.13316666666666666,60000,0.13316666666666666,7989.999999999999,2,0.0032051909087494365,1.6410577452797115,0.029104363032336687,0.029104363032336687,1746.2617819402012,0.010016527269995492,1,0.0,19967,200,0,3,VALID_UNCONSTRAINED,200,1.0,19967,PUBLIC_TRACE::azure_2023_conv::w60::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,60,0
0.0,0,0,1.0,1.0,kv_capacity,60000,0,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.1052,60000,0.1052,6312.0,2,0.003029498450786417,1.5511032068026456,0.02555997702810352,0.02555997702810352,1533.5986216862113,0.011115433779803258,1,0.0,17993,200,0,3,VALID_UNCONSTRAINED,200,1.0,17993,PUBLIC_TRACE::azure_2023_conv::w64::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,64,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.10658333333333334,60000,0.10658333333333334,6395.0,2,0.003290948839642737,1.6849658058970813,0.032891824557469765,0.032891824557469765,1973.5094734481859,0.0074741208565342505,1,0.0,26759,200,1,3,VALID_UNCONSTRAINED,200,1.0,26759,PUBLIC_TRACE::azure_2023_conv::w68::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,68,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.09438333333333333,60000,0.09438333333333333,5663.0,2,0.003202169671417581,1.6395108717658016,0.029965565318324762,0.029965565318324762,1797.9339190994858,0.00809814957282261,1,0.0,24697,200,1,3,VALID_UNCONSTRAINED,200,1.0,24697,PUBLIC_TRACE::azure_2023_conv::w72::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,72,0
0.0,0,0,1.0,1.0,kv_capacity,60000,1,200,1.0,kv_60000,0.0,0,0,250000,0,0.0,0,0,0.013671875,7,512,0.16868333333333332,60000,0.16868333333333332,10121.0,2,0.0036149313298739173,1.8508448408954457,0.03996893029705235,0.03996893029705235,2398.1358178231408,0.008577064928381508,1,0.0,23318,200,1,3,VALID_UNCONSTRAINED,200,1.0,23318,PUBLIC_TRACE::azure_2023_conv::w76::faithful::kv_60000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,76,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.013671875,7,512,0.27434375,32000,0.27434375,8779.0,2,0.0033315653618041534,1.7057614652437265,0.05751962589234208,0.05751962589234208,1840.6280285549465,0.007210845111047015,1,0.0,27736,200,1,4,VALID_UNCONSTRAINED,200,1.0,27736,PUBLIC_TRACE::azure_2023_conv::w0::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,0,0
0.0,0,0,1.0,1.0,kv_capacity,32000,0,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.35809375,32000,0.35809375,11459.0,1,0.003454177035338607,1.7685386420933669,0.06730837879248892,0.06730837879248892,2153.8681213596456,0.00869338433452143,1,0.0,23006,200,0,4,VALID_UNCONSTRAINED,200,1.0,23006,PUBLIC_TRACE::azure_2023_conv::w4::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,4,0
0.0,0,0,1.0,1.0,kv_capacity,32000,0,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.261875,32000,0.261875,8380.0,1,0.003297196570436632,1.6881646440635556,0.06882710359846116,0.06882710359846116,2202.467315150757,0.006255473539346928,1,0.0,31972,200,0,4,VALID_UNCONSTRAINED,200,1.0,31972,PUBLIC_TRACE::azure_2023_conv::w8::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,8,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.3231875,32000,0.3231875,10342.0,2,0.0034047403551115104,1.7432270618170933,0.07316817514219427,0.07316817514219427,2341.3816045502167,0.0074839095943721,1,0.0,26724,200,1,4,VALID_UNCONSTRAINED,200,1.0,26724,PUBLIC_TRACE::azure_2023_conv::w12::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,12,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.30321875,32000,0.30321875,9703.0,2,0.003213876670669312,1.6455048553826876,0.06667619796561206,0.06667619796561206,2133.638334899586,0.0069611221328878215,1,0.0,28731,200,1,4,VALID_UNCONSTRAINED,200,1.0,28731,PUBLIC_TRACE::azure_2023_conv::w16::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,16,0
0.0,0,0,1.0,1.0,kv_capacity,32000,2,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.2815625,32000,0.2815625,9010.0,2,0.0033654502904635914,1.7231105487173588,0.06433536801641167,0.06433536801641167,2058.7317765251732,0.007669005713409257,1,0.0,26079,200,2,4,VALID_UNCONSTRAINED,200,1.0,26079,PUBLIC_TRACE::azure_2023_conv::w20::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,20,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.33734375,32000,0.33734375,10795.0,2,0.003454829627519579,1.7688727692900243,0.0659395240884581,0.0659395240884581,2110.064770830659,0.006419309282321223,1,0.0,31156,200,1,4,VALID_UNCONSTRAINED,200,1.0,31156,PUBLIC_TRACE::azure_2023_conv::w24::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,24,0
0.0,0,0,1.0,1.0,kv_capacity,32000,4,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.4319375,32000,0.4319375,13822.0,2,0.0037001602492267695,1.894482047604106,0.07127878322650051,0.07127878322650051,2280.9210632480163,0.00896499170738267,1,0.0,22309,200,4,4,VALID_UNCONSTRAINED,200,1.0,22309,PUBLIC_TRACE::azure_2023_conv::w28::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,28,0
0.0,0,0,1.0,1.0,kv_capacity,32000,3,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.28834375,32000,0.28834375,9227.0,2,0.0038202911561939727,1.955989071971314,0.0741328158349697,0.0741328158349697,2372.25010671903,0.00853752241099633,1,0.0,23426,200,3,4,VALID_UNCONSTRAINED,200,1.0,23426,PUBLIC_TRACE::azure_2023_conv::w32::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,32,0
0.0,0,0,1.0,1.0,kv_capacity,32000,3,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.285125,32000,0.285125,9124.0,2,0.0034008637546802073,1.7412422423962661,0.06794183239729189,0.06794183239729189,2174.1386367133405,0.010257988408473098,1,0.0,19497,200,3,4,VALID_UNCONSTRAINED,200,1.0,19497,PUBLIC_TRACE::azure_2023_conv::w36::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,36,0
0.0,0,0,1.0,1.0,kv_capacity,32000,0,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.32196875,32000,0.32196875,10303.0,1,0.0032758290063724335,1.677224451262686,0.07208800448430493,0.07208800448430493,2306.816143497758,0.009440641963653528,1,0.0,21185,200,0,4,VALID_UNCONSTRAINED,200,1.0,21185,PUBLIC_TRACE::azure_2023_conv::w40::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,40,0
0.0,0,0,1.0,1.0,kv_capacity,32000,0,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.32953125,32000,0.32953125,10545.0,1,0.0031421296296296297,1.6087703703703704,0.06328895,0.06328895,2025.2464,0.011851851851851851,1,0.0,16875,200,0,4,VALID_UNCONSTRAINED,200,1.0,16875,PUBLIC_TRACE::azure_2023_conv::w44::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,44,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.3469375,32000,0.3469375,11102.0,2,0.0029313219142259412,1.500836820083682,0.05574994583084279,0.05574994583084279,1783.9982665869693,0.011954572624028692,1,0.0,16730,200,1,4,VALID_UNCONSTRAINED,200,1.0,16730,PUBLIC_TRACE::azure_2023_conv::w48::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,48,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.29453125,32000,0.29453125,9425.0,2,0.0030786164000243324,1.5762515968124582,0.06371015382626681,0.06371015382626681,2038.724922440538,0.012166190157552163,1,0.0,16439,200,1,4,VALID_UNCONSTRAINED,200,1.0,16439,PUBLIC_TRACE::azure_2023_conv::w52::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,52,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.0078125,4,512,0.33634375,32000,0.33634375,10763.0,2,0.0029513689175198437,1.51110088577016,0.06089446609340849,0.06089446609340849,1948.6229149890717,0.011503508570113884,1,0.0,17386,200,1,4,VALID_UNCONSTRAINED,200,1.0,17386,PUBLIC_TRACE::azure_2023_conv::w56::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,56,0
0.0,0,0,1.0,1.0,kv_capacity,32000,0,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.0078125,4,512,0.2496875,32000,0.2496875,7990.0,2,0.0032051909087494365,1.6410577452797115,0.0545706806856313,0.0545706806856313,1746.2617819402014,0.010016527269995492,1,0.0,19967,200,0,4,VALID_UNCONSTRAINED,200,1.0,19967,PUBLIC_TRACE::azure_2023_conv::w60::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,60,0
0.0,0,0,1.0,1.0,kv_capacity,32000,0,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.19725,32000,0.19725,6312.0,2,0.003029498450786417,1.5511032068026456,0.04792495692769411,0.04792495692769411,1533.5986216862113,0.011115433779803258,1,0.0,17993,200,0,4,VALID_UNCONSTRAINED,200,1.0,17993,PUBLIC_TRACE::azure_2023_conv::w64::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,64,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.19984375,32000,0.19984375,6395.0,2,0.003290948839642737,1.6849658058970813,0.061672171045255804,0.061672171045255804,1973.5094734481856,0.0074741208565342505,1,0.0,26759,200,1,4,VALID_UNCONSTRAINED,200,1.0,26759,PUBLIC_TRACE::azure_2023_conv::w68::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,68,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.17696875,32000,0.17696875,5663.0,2,0.003202169671417581,1.6395108717658016,0.05618543497185893,0.05618543497185893,1797.9339190994858,0.00809814957282261,1,0.0,24697,200,1,4,VALID_UNCONSTRAINED,200,1.0,24697,PUBLIC_TRACE::azure_2023_conv::w72::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,72,0
0.0,0,0,1.0,1.0,kv_capacity,32000,1,200,1.0,kv_32000,0.0,0,0,250000,0,0.0,0,0,0.013671875,7,512,0.31628125,32000,0.31628125,10121.0,2,0.0036149313298739173,1.8508448408954457,0.07494174430697316,0.07494174430697316,2398.135817823141,0.008577064928381508,1,0.0,23318,200,1,4,VALID_UNCONSTRAINED,200,1.0,23318,PUBLIC_TRACE::azure_2023_conv::w76::faithful::kv_32000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,76,0
0.0,0,0,1.0,1.0,kv_capacity,16000,1,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.013671875,7,512,0.5486875,16000,0.5486875,8779.0,2,0.0033315653618041534,1.7057614652437265,0.11503925178468416,0.11503925178468416,1840.6280285549465,0.007210845111047015,1,0.0,27736,200,1,5,VALID_UNCONSTRAINED,200,1.0,27736,PUBLIC_TRACE::azure_2023_conv::w0::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,0,0
0.0,0,0,1.0,1.0,kv_capacity,16000,0,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.7161875,16000,0.7161875,11459.0,1,0.003454177035338607,1.7685386420933669,0.13461675758497785,0.13461675758497785,2153.8681213596456,0.00869338433452143,1,0.0,23006,200,0,5,VALID_UNCONSTRAINED,200,1.0,23006,PUBLIC_TRACE::azure_2023_conv::w4::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,4,0
0.0,0,0,1.0,1.0,kv_capacity,16000,0,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.52375,16000,0.52375,8380.0,1,0.003297196570436632,1.6881646440635556,0.1376542071969223,0.1376542071969223,2202.467315150757,0.006255473539346928,1,0.0,31972,200,0,5,VALID_UNCONSTRAINED,200,1.0,31972,PUBLIC_TRACE::azure_2023_conv::w8::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,8,0
0.0,0,0,1.0,1.0,kv_capacity,16000,1,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.646375,16000,0.646375,10342.0,2,0.0034047403551115104,1.7432270618170933,0.14633635028438854,0.14633635028438854,2341.3816045502167,0.0074839095943721,1,0.0,26724,200,1,5,VALID_UNCONSTRAINED,200,1.0,26724,PUBLIC_TRACE::azure_2023_conv::w12::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,12,0
0.0,0,0,1.0,1.0,kv_capacity,16000,1,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.6064375,16000,0.6064375,9703.0,2,0.003213876670669312,1.6455048553826876,0.1333523959312241,0.1333523959312241,2133.638334899586,0.0069611221328878215,1,0.0,28731,200,1,5,VALID_UNCONSTRAINED,200,1.0,28731,PUBLIC_TRACE::azure_2023_conv::w16::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,16,0
0.0,0,0,1.0,1.0,kv_capacity,16000,2,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.563125,16000,0.563125,9010.0,2,0.0033654502904635914,1.7231105487173588,0.12867073603282334,0.12867073603282334,2058.7317765251732,0.007669005713409257,1,0.0,26079,200,2,5,VALID_UNCONSTRAINED,200,1.0,26079,PUBLIC_TRACE::azure_2023_conv::w20::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,20,0
0.0,0,0,1.0,1.0,kv_capacity,16000,1,200,1.0,kv_16000,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.6746875,16000,0.6746875,10795.0,2,0.003454829627519579,1.7688727692900243,0.1318790481769162,0.1318790481769162,2110.064770830659,0.006419309282321223,1,0.0,31156,200,1,5,VALID_UNCONSTRAINED,200,1.0,31156,PUBLIC_TRACE::azure_2023_conv::w24::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,0,0,0,VALID_UNCONSTRAINED,24,0
0.0,0,0,1.0,1.0,kv_capacity,16000,4,200,1.0,kv_16000,0.0008068492536644404,18,1,250000,0,0.0,0,0,0.009765625,5,512,0.7005625,16000,0.7005625,11209.0,2,0.003700247797973912,1.894526872562643,0.1425575888654803,0.1425575888654803,2280.921421847685,0.00977184096104711,1,0.0,22291,200,4,5,VALID_UNCONSTRAINED,200,1.0,22309,PUBLIC_TRACE::azure_2023_conv::w28::faithful::kv_16000,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_conv,0.0,0,18,0,1,VALID_UNCONSTRAINED,28,1
