scenario_id,family,template_name,generator_version,seed,fraction_impossible,generator_family,heterogeneity,inversion_fraction,max_active_sequences,n_impossible,n_normal,n_short,offset,overload_factor,rank_agreement_kendall_tau,rank_agreement_spearman,ratio,role,sobol_index,sobol_scramble_seed,target_utilization,total_required_service_s,window_s
sobolC.idx15.case3_edf_overload.stress.of1.097699.fi0.601222.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.601222,sobol_family_c_deadline_admission,,,,18,12,,,1.097699,,,,stress,15,20260812,,10.247,2.333745407438651
sobolC.idx15.case3_edf_overload.stress.of1.097699.fi0.601222.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.601222,sobol_family_c_deadline_admission,,,,18,12,,,1.097699,,,,stress,15,20260812,,9.75,2.220554086320567
sobolC.idx15.case3_edf_overload.stress.of1.097699.fi0.601222.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.601222,sobol_family_c_deadline_admission,,,,18,12,,,1.097699,,,,stress,15,20260812,,9.946,2.2651929171840366
sobolC.idx16.case3_edf_overload.stress.of1.112895.fi0.188653.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.188653,sobol_family_c_deadline_admission,,,,6,24,,,1.112895,,,,stress,16,20260812,,6.5040000000000004,1.4610542773577024
sobolC.idx16.case3_edf_overload.stress.of1.112895.fi0.188653.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.188653,sobol_family_c_deadline_admission,,,,6,24,,,1.112895,,,,stress,16,20260812,,6.48,1.4556629331608104
sobolC.idx16.case3_edf_overload.stress.of1.112895.fi0.188653.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.188653,sobol_family_c_deadline_admission,,,,6,24,,,1.112895,,,,stress,16,20260812,,6.314,1.4183728024656415
sobolC.idx16.case3_edf_overload.stress.of1.112895.fi0.188653.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.188653,sobol_family_c_deadline_admission,,,,6,24,,,1.112895,,,,stress,16,20260812,,6.2490000000000006,1.403771245265726
sobolC.idx17.case3_edf_overload.stress.of1.284559.fi0.639007.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.639007,sobol_family_c_deadline_admission,,,,19,11,,,1.284559,,,,stress,17,20260812,,10.558,2.054790788122616
sobolC.idx17.case3_edf_overload.stress.of1.284559.fi0.639007.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.639007,sobol_family_c_deadline_admission,,,,19,11,,,1.284559,,,,stress,17,20260812,,10.545,2.0522607369533046
sobolC.idx17.case3_edf_overload.stress.of1.284559.fi0.639007.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.639007,sobol_family_c_deadline_admission,,,,19,11,,,1.284559,,,,stress,17,20260812,,10.065,1.958843463009484
sobolC.idx17.case3_edf_overload.stress.of1.284559.fi0.639007.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.639007,sobol_family_c_deadline_admission,,,,19,11,,,1.284559,,,,stress,17,20260812,,10.259,1.996599611228445
sobolC.idx18.case3_edf_overload.stress.of1.162422.fi0.378082.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.378082,sobol_family_c_deadline_admission,,,,11,19,,,1.162422,,,,stress,18,20260812,,8.028,1.72656746001022
sobolC.idx18.case3_edf_overload.stress.of1.162422.fi0.378082.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.378082,sobol_family_c_deadline_admission,,,,11,19,,,1.162422,,,,stress,18,20260812,,7.987,1.717749664063481
sobolC.idx18.case3_edf_overload.stress.of1.162422.fi0.378082.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.378082,sobol_family_c_deadline_admission,,,,11,19,,,1.162422,,,,stress,18,20260812,,7.759,1.6687141158718606
sobolC.idx18.case3_edf_overload.stress.of1.162422.fi0.378082.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.378082,sobol_family_c_deadline_admission,,,,11,19,,,1.162422,,,,stress,18,20260812,,7.699,1.6558100242424867
sobolC.idx19.case3_edf_overload.stress.of0.921863.fi0.427656.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.427656,sobol_family_c_deadline_admission,,,,13,17,,,0.921863,,,,stress,19,20260812,,8.639,2.3428101572576403
sobolC.idx19.case3_edf_overload.stress.of0.921863.fi0.427656.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.427656,sobol_family_c_deadline_admission,,,,13,17,,,0.921863,,,,stress,19,20260812,,8.668000000000001,2.3506746664092173
sobolC.idx19.case3_edf_overload.stress.of0.921863.fi0.427656.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.427656,sobol_family_c_deadline_admission,,,,13,17,,,0.921863,,,,stress,19,20260812,,8.32,2.256300556590296
sobolC.idx19.case3_edf_overload.stress.of0.921863.fi0.427656.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.427656,sobol_family_c_deadline_admission,,,,13,17,,,0.921863,,,,stress,19,20260812,,8.374,2.2709448150104734
sobolC.idx20.case3_edf_overload.stress.of0.909152.fi0.271697.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.271697,sobol_family_c_deadline_admission,,,,8,22,,,0.909152,,,,stress,20,20260812,,7.1160000000000005,1.9567685051564536
sobolC.idx20.case3_edf_overload.stress.of0.909152.fi0.271697.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.271697,sobol_family_c_deadline_admission,,,,8,22,,,0.909152,,,,stress,20,20260812,,7.059,1.9410945584456727
sobolC.idx20.case3_edf_overload.stress.of0.909152.fi0.271697.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.271697,sobol_family_c_deadline_admission,,,,8,22,,,0.909152,,,,stress,20,20260812,,6.9110000000000005,1.9003972933018902
sobolC.idx20.case3_edf_overload.stress.of0.909152.fi0.271697.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.271697,sobol_family_c_deadline_admission,,,,8,22,,,0.909152,,,,stress,20,20260812,,6.8260000000000005,1.8770238639963397
sobolC.idx21.case3_edf_overload.stress.of1.218606.fi0.521343.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.521343,sobol_family_c_deadline_admission,,,,16,14,,,1.218606,,,,stress,21,20260812,,9.555,1.9602316089039442
sobolC.idx21.case3_edf_overload.stress.of1.218606.fi0.521343.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.521343,sobol_family_c_deadline_admission,,,,16,14,,,1.218606,,,,stress,21,20260812,,9.597,1.968848011580445
sobolC.idx21.case3_edf_overload.stress.of1.218606.fi0.521343.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.521343,sobol_family_c_deadline_admission,,,,16,14,,,1.218606,,,,stress,21,20260812,,9.197000000000001,1.8867870337090085
sobolC.idx21.case3_edf_overload.stress.of1.218606.fi0.521343.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.521343,sobol_family_c_deadline_admission,,,,16,14,,,1.218606,,,,stress,21,20260812,,9.314,1.9107898697364036
sobolC.idx22.case3_edf_overload.stress.of1.367226.fi0.057271.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.057271,sobol_family_c_deadline_admission,,,,2,28,,,1.367226,,,,stress,22,20260812,,5.264,0.9625328950736747
sobolC.idx22.case3_edf_overload.stress.of1.367226.fi0.057271.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.057271,sobol_family_c_deadline_admission,,,,2,28,,,1.367226,,,,stress,22,20260812,,5.298,0.9687498628610046
sobolC.idx22.case3_edf_overload.stress.of1.367226.fi0.057271.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.057271,sobol_family_c_deadline_admission,,,,2,28,,,1.367226,,,,stress,22,20260812,,5.0280000000000005,0.919379824549855
sobolC.idx22.case3_edf_overload.stress.of1.367226.fi0.057271.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.057271,sobol_family_c_deadline_admission,,,,2,28,,,1.367226,,,,stress,22,20260812,,5.037,0.9210254924935599
sobolC.idx23.case3_edf_overload.stress.of0.988903.fi0.707698.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.707698,sobol_family_c_deadline_admission,,,,21,9,,,0.988903,,,,stress,23,20260812,,11.212,2.8344539353202487
sobolC.idx23.case3_edf_overload.stress.of0.988903.fi0.707698.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.707698,sobol_family_c_deadline_admission,,,,21,9,,,0.988903,,,,stress,23,20260812,,11.198,2.8309146599818185
sobolC.idx23.case3_edf_overload.stress.of0.988903.fi0.707698.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.707698,sobol_family_c_deadline_admission,,,,21,9,,,0.988903,,,,stress,23,20260812,,10.742,2.7156354061015087
sobolC.idx23.case3_edf_overload.stress.of0.988903.fi0.707698.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.707698,sobol_family_c_deadline_admission,,,,21,9,,,0.988903,,,,stress,23,20260812,,10.861,2.7457192464781683
sobolC.idx24.case3_edf_overload.stress.of1.048095.fi0.320931.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.320931,sobol_family_c_deadline_admission,,,,10,20,,,1.048095,,,,stress,24,20260812,,7.7250000000000005,1.8426287693386574
sobolC.idx24.case3_edf_overload.stress.of1.048095.fi0.320931.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.320931,sobol_family_c_deadline_admission,,,,10,20,,,1.048095,,,,stress,24,20260812,,7.697,1.8359499854497923
sobolC.idx24.case3_edf_overload.stress.of1.048095.fi0.320931.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.320931,sobol_family_c_deadline_admission,,,,10,20,,,1.048095,,,,stress,24,20260812,,7.498,1.7884829142396443
sobolC.idx24.case3_edf_overload.stress.of1.048095.fi0.320931.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.320931,sobol_family_c_deadline_admission,,,,10,20,,,1.048095,,,,stress,24,20260812,,7.432,1.7727400665016053
sobolC.idx25.case3_edf_overload.stress.of1.357415.fi0.470601.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.470601,sobol_family_c_deadline_admission,,,,14,16,,,1.357415,,,,stress,25,20260812,,8.97,1.6520371441305717
sobolC.idx25.case3_edf_overload.stress.of1.357415.fi0.470601.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.470601,sobol_family_c_deadline_admission,,,,14,16,,,1.357415,,,,stress,25,20260812,,8.996,1.6568256575918199
sobolC.idx25.case3_edf_overload.stress.of1.357415.fi0.470601.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.470601,sobol_family_c_deadline_admission,,,,14,16,,,1.357415,,,,stress,25,20260812,,8.585,1.5811303101851681
sobolC.idx25.case3_edf_overload.stress.of1.357415.fi0.470601.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.470601,sobol_family_c_deadline_admission,,,,14,16,,,1.357415,,,,stress,25,20260812,,8.689,1.6002843640301603
sobolC.idx26.case3_edf_overload.stress.of1.243187.fi0.10645.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.10645,sobol_family_c_deadline_admission,,,,3,27,,,1.243187,,,,stress,26,20260812,,5.587,1.1235236533200554
sobolC.idx26.case3_edf_overload.stress.of1.243187.fi0.10645.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.10645,sobol_family_c_deadline_admission,,,,3,27,,,1.243187,,,,stress,26,20260812,,5.601,1.1263389980751086
sobolC.idx26.case3_edf_overload.stress.of1.243187.fi0.10645.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.10645,sobol_family_c_deadline_admission,,,,3,27,,,1.243187,,,,stress,26,20260812,,5.3660000000000005,1.0790814254010057
sobolC.idx26.case3_edf_overload.stress.of1.243187.fi0.10645.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.10645,sobol_family_c_deadline_admission,,,,3,27,,,1.243187,,,,stress,26,20260812,,5.324,1.0706353911358468
sobolC.idx27.case3_edf_overload.stress.of0.865267.fi0.656901.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.656901,sobol_family_c_deadline_admission,,,,20,10,,,0.865267,,,,stress,27,20260812,,10.875,3.142093712114295
sobolC.idx27.case3_edf_overload.stress.of0.865267.fi0.656901.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.656901,sobol_family_c_deadline_admission,,,,20,10,,,0.865267,,,,stress,27,20260812,,10.865,3.1392044305399374
sobolC.idx27.case3_edf_overload.stress.of0.865267.fi0.656901.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.656901,sobol_family_c_deadline_admission,,,,20,10,,,0.865267,,,,stress,27,20260812,,10.398,3.00427498101742
sobolC.idx27.case3_edf_overload.stress.of0.865267.fi0.656901.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.656901,sobol_family_c_deadline_admission,,,,20,10,,,0.865267,,,,stress,27,20260812,,10.598,3.0620606125045797
sobolC.idx28.case3_edf_overload.stress.of0.982948.fi0.037863.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.037863,sobol_family_c_deadline_admission,,,,1,29,,,0.982948,,,,stress,28,20260812,,4.976,1.2655806817858115
sobolC.idx28.case3_edf_overload.stress.of0.982948.fi0.037863.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.037863,sobol_family_c_deadline_admission,,,,1,29,,,0.982948,,,,stress,28,20260812,,4.985,1.2678697143694275
sobolC.idx28.case3_edf_overload.stress.of0.982948.fi0.037863.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.037863,sobol_family_c_deadline_admission,,,,1,29,,,0.982948,,,,stress,28,20260812,,4.729,1.2027594542132443
sobolC.idx28.case3_edf_overload.stress.of0.982948.fi0.037863.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.037863,sobol_family_c_deadline_admission,,,,1,29,,,0.982948,,,,stress,28,20260812,,4.76,1.2106438997790319
sobolC.idx29.case3_edf_overload.stress.of1.155015.fi0.788192.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.788192,sobol_family_c_deadline_admission,,,,24,6,,,1.155015,,,,stress,29,20260812,,12.141,2.6278879495071497
sobolC.idx29.case3_edf_overload.stress.of1.155015.fi0.788192.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.788192,sobol_family_c_deadline_admission,,,,24,6,,,1.155015,,,,stress,29,20260812,,12.079,2.6144682103695627
sobolC.idx29.case3_edf_overload.stress.of1.155015.fi0.788192.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.788192,sobol_family_c_deadline_admission,,,,24,6,,,1.155015,,,,stress,29,20260812,,11.636000000000001,2.5185820097574494
sobolC.idx29.case3_edf_overload.stress.of1.155015.fi0.788192.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.788192,sobol_family_c_deadline_admission,,,,24,6,,,1.155015,,,,stress,29,20260812,,11.747,2.542607671761839
sobolC.idx30.case3_edf_overload.stress.of1.31157.fi0.227335.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.227335,sobol_family_c_deadline_admission,,,,7,23,,,1.31157,,,,stress,30,20260812,,6.839,1.3035903535457507
sobolC.idx30.case3_edf_overload.stress.of1.31157.fi0.227335.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.227335,sobol_family_c_deadline_admission,,,,7,23,,,1.31157,,,,stress,30,20260812,,6.744,1.285482284590224
sobolC.idx30.case3_edf_overload.stress.of1.31157.fi0.227335.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.227335,sobol_family_c_deadline_admission,,,,7,23,,,1.31157,,,,stress,30,20260812,,6.574,1.2530783717224396
sobolC.idx30.case3_edf_overload.stress.of1.31157.fi0.227335.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.227335,sobol_family_c_deadline_admission,,,,7,23,,,1.31157,,,,stress,30,20260812,,6.535,1.2456445328880656
sobolC.idx31.case3_edf_overload.stress.of1.070877.fi0.576884.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.576884,sobol_family_c_deadline_admission,,,,17,13,,,1.070877,,,,stress,31,20260812,,9.877,2.305820369659634
sobolC.idx31.case3_edf_overload.stress.of1.070877.fi0.576884.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.576884,sobol_family_c_deadline_admission,,,,17,13,,,1.070877,,,,stress,31,20260812,,9.908,2.3130574286309256
sobolC.idx31.case3_edf_overload.stress.of1.070877.fi0.576884.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.576884,sobol_family_c_deadline_admission,,,,17,13,,,1.070877,,,,stress,31,20260812,,9.482,2.213606231154465
sobolC.idx31.case3_edf_overload.stress.of1.070877.fi0.576884.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.576884,sobol_family_c_deadline_admission,,,,17,13,,,1.070877,,,,stress,31,20260812,,9.615,2.2446555486764583
sobolC.idx32.case3_edf_overload.stress.of1.058351.fi0.014384.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.014384,sobol_family_c_deadline_admission,,,,0,30,,,1.058351,,,,stress,32,20260812,,4.652,1.0988792942983945
sobolC.idx32.case3_edf_overload.stress.of1.058351.fi0.014384.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.014384,sobol_family_c_deadline_admission,,,,0,30,,,1.058351,,,,stress,32,20260812,,4.6450000000000005,1.0972257785933024
sobolC.idx32.case3_edf_overload.stress.of1.058351.fi0.014384.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.014384,sobol_family_c_deadline_admission,,,,0,30,,,1.058351,,,,stress,32,20260812,,4.473,1.0565965355538947
sobolC.idx32.case3_edf_overload.stress.of1.058351.fi0.014384.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.014384,sobol_family_c_deadline_admission,,,,0,30,,,1.058351,,,,stress,32,20260812,,4.5,1.0629743818449644
sobolC.idx33.case3_edf_overload.stress.of1.298785.fi0.764836.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.764836,sobol_family_c_deadline_admission,,,,23,7,,,1.298785,,,,stress,33,20260812,,11.805,2.2723160492306267
sobolC.idx33.case3_edf_overload.stress.of1.298785.fi0.764836.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.764836,sobol_family_c_deadline_admission,,,,23,7,,,1.298785,,,,stress,33,20260812,,11.804,2.2721235616364526
sobolC.idx33.case3_edf_overload.stress.of1.298785.fi0.764836.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.764836,sobol_family_c_deadline_admission,,,,23,7,,,1.298785,,,,stress,33,20260812,,11.314,2.1778046404909204
sobolC.idx33.case3_edf_overload.stress.of1.298785.fi0.764836.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.764836,sobol_family_c_deadline_admission,,,,23,7,,,1.298785,,,,stress,33,20260812,,11.441,2.202250564951089
sobolC.idx34.case3_edf_overload.stress.of1.150352.fi0.200691.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.200691,sobol_family_c_deadline_admission,,,,6,24,,,1.150352,,,,stress,34,20260812,,6.5040000000000004,1.413480395565879
sobolC.idx34.case3_edf_overload.stress.of1.150352.fi0.200691.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.200691,sobol_family_c_deadline_admission,,,,6,24,,,1.150352,,,,stress,34,20260812,,6.48,1.4082646007482928
sobolC.idx34.case3_edf_overload.stress.of1.150352.fi0.200691.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.200691,sobol_family_c_deadline_admission,,,,6,24,,,1.150352,,,,stress,34,20260812,,6.314,1.372188686593321
sobolC.idx34.case3_edf_overload.stress.of1.150352.fi0.200691.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.200691,sobol_family_c_deadline_admission,,,,6,24,,,1.150352,,,,stress,34,20260812,,6.2490000000000006,1.358062575629025
sobolC.idx35.case3_edf_overload.stress.of0.978547.fi0.550362.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.550362,sobol_family_c_deadline_admission,,,,17,13,,,0.978547,,,,stress,35,20260812,,9.877,2.5233841603929092
sobolC.idx35.case3_edf_overload.stress.of0.978547.fi0.550362.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.550362,sobol_family_c_deadline_admission,,,,17,13,,,0.978547,,,,stress,35,20260812,,9.908,2.531304066130702
sobolC.idx35.case3_edf_overload.stress.of0.978547.fi0.550362.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.550362,sobol_family_c_deadline_admission,,,,17,13,,,0.978547,,,,stress,35,20260812,,9.482,2.422469232443613
sobolC.idx35.case3_edf_overload.stress.of0.978547.fi0.550362.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.550362,sobol_family_c_deadline_admission,,,,17,13,,,0.978547,,,,stress,35,20260812,,9.615,2.456448182867047
sobolC.idx36.case3_edf_overload.stress.of0.852547.fi0.3444.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.3444,sobol_family_c_deadline_admission,,,,10,20,,,0.852547,,,,stress,36,20260812,,7.7250000000000005,2.2652710055867886
sobolC.idx36.case3_edf_overload.stress.of0.852547.fi0.3444.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.3444,sobol_family_c_deadline_admission,,,,10,20,,,0.852547,,,,stress,36,20260812,,7.697,2.2570603145633026
sobolC.idx36.case3_edf_overload.stress.of0.852547.fi0.3444.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.3444,sobol_family_c_deadline_admission,,,,10,20,,,0.852547,,,,stress,36,20260812,,7.498,2.1987057605035263
sobolC.idx36.case3_edf_overload.stress.of0.852547.fi0.3444.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.3444,sobol_family_c_deadline_admission,,,,10,20,,,0.852547,,,,stress,36,20260812,,7.432,2.1793519888053092
sobolC.idx37.case3_edf_overload.stress.of1.23073.fi0.493949.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.493949,sobol_family_c_deadline_admission,,,,15,15,,,1.23073,,,,stress,37,20260812,,9.27,1.8830287715420926
sobolC.idx37.case3_edf_overload.stress.of1.23073.fi0.493949.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.493949,sobol_family_c_deadline_admission,,,,15,15,,,1.23073,,,,stress,37,20260812,,9.34,1.897247974779196
sobolC.idx37.case3_edf_overload.stress.of1.23073.fi0.493949.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.493949,sobol_family_c_deadline_admission,,,,15,15,,,1.23073,,,,stress,37,20260812,,8.928,1.813557807155103
sobolC.idx37.case3_edf_overload.stress.of1.23073.fi0.493949.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.493949,sobol_family_c_deadline_admission,,,,15,15,,,1.23073,,,,stress,37,20260812,,9.033,1.8348866120107576
sobolC.idx38.case3_edf_overload.stress.of1.352945.fi0.133102.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.133102,sobol_family_c_deadline_admission,,,,4,26,,,1.352945,,,,stress,38,20260812,,5.918,1.0935403878206431
sobolC.idx38.case3_edf_overload.stress.of1.352945.fi0.133102.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.133102,sobol_family_c_deadline_admission,,,,4,26,,,1.352945,,,,stress,38,20260812,,5.908,1.091692566955789
sobolC.idx38.case3_edf_overload.stress.of1.352945.fi0.133102.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.133102,sobol_family_c_deadline_admission,,,,4,26,,,1.352945,,,,stress,38,20260812,,5.6770000000000005,1.04900790497766
sobolC.idx38.case3_edf_overload.stress.of1.352945.fi0.133102.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.133102,sobol_family_c_deadline_admission,,,,4,26,,,1.352945,,,,stress,38,20260812,,5.623,1.039029672307448
sobolC.idx39.case3_edf_overload.stress.of1.043367.fi0.683431.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.683431,sobol_family_c_deadline_admission,,,,21,9,,,1.043367,,,,stress,39,20260812,,11.212,2.6864947808393405
sobolC.idx39.case3_edf_overload.stress.of1.043367.fi0.683431.s20260810,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260810,0.683431,sobol_family_c_deadline_admission,,,,21,9,,,1.043367,,,,stress,39,20260812,,11.198,2.683140256496516
sobolC.idx39.case3_edf_overload.stress.of1.043367.fi0.683431.s20260811,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260811,0.683431,sobol_family_c_deadline_admission,,,,21,9,,,1.043367,,,,stress,39,20260812,,10.742,2.573878606473082
sobolC.idx39.case3_edf_overload.stress.of1.043367.fi0.683431.s20260812,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260812,0.683431,sobol_family_c_deadline_admission,,,,21,9,,,1.043367,,,,stress,39,20260812,,10.861,2.6023920633870925
sobolC.idx40.case3_edf_overload.stress.of1.001629.fi0.295197.s20260809,edf_unsalvageable_overload,unsalvageable_overload,sobol_pilot_v1,20260809,0.295197,sobol_family_c_deadline_admission,,,,9,21,,,1.001629,,,,stress,40,20260812,,7.386,1.8434969434790724
