absolute_winner_margin,best_policy,best_value,classification,max_min_spread,objective_name,relative_winner_margin,second_best_policy,second_best_value,shape,tie_set,window_idx
0.0,vllm_faithful,45.16129032258065,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,45.16129032258065,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",471
0.0,edf,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,weighted_shortest_processing,1.0,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",472
0.0,edf,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,weighted_shortest_processing,1.0,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",472
0.0,edf,133.33333333333334,NEAR_TIE,56.41025641025642,slo_success_throughput,0.0,weighted_shortest_processing,133.33333333333334,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",472
0.0008500000000000001,admission_control,0.024749999999999994,NEAR_TIE,0.0029499999999999978,p95_latency,0.034343434343434356,vllm_faithful,0.025599999999999994,admission_reorder_boundary,"['admission_control', 'best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",472
0.0,edf,1.0,NEAR_TIE,0.5,slo_attainment,0.0,weighted_shortest_processing,1.0,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",472
5.698005698005687,admission_control,153.84615384615384,STRONGLY_DISCRIMINATIVE,20.512820512820497,request_throughput,0.037037037037036966,vllm_faithful,148.14814814814815,admission_reorder_boundary,['admission_control'],472
0.8333333333333334,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.8333333333333334,weighted_goodput,0.8333333333333334,vllm_faithful,0.16666666666666666,long_prefill_overlap,['scorpio_style_slo_guard'],473
0.5833333333333334,scorpio_style_slo_guard,0.75,STRONGLY_DISCRIMINATIVE,0.5833333333333334,arrival_normalized_weighted_goodput,0.7777777777777778,vllm_faithful,0.16666666666666666,long_prefill_overlap,['scorpio_style_slo_guard'],473
0.0,vllm_faithful,18.51851851851852,NEAR_TIE,17.169597655209166,slo_success_throughput,0.0,sarathi_faithful,18.51851851851852,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",473
0.08029999999999998,scorpio_style_slo_guard,0.021,STRONGLY_DISCRIMINATIVE,0.08029999999999998,p95_latency,3.8238095238095227,vllm_faithful,0.10129999999999999,long_prefill_overlap,['scorpio_style_slo_guard'],473
0.8333333333333334,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.8333333333333334,slo_attainment,0.8333333333333334,vllm_faithful,0.16666666666666663,long_prefill_overlap,['scorpio_style_slo_guard'],473
0.0,vllm_faithful,111.11111111111111,NEAR_TIE,109.31254996003197,request_throughput,0.0,sarathi_faithful,111.11111111111111,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",473
0.0,edf,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,weighted_shortest_processing,1.0,kv_pressure_admission_order,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",474
0.0,edf,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,weighted_shortest_processing,1.0,kv_pressure_admission_order,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",474
0.0,weighted_shortest_processing,160.0,NEAR_TIE,76.66666666666667,slo_success_throughput,0.0,estimated_service_time_first,160.0,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",474
-0.0,weighted_shortest_processing,0.02525,NEAR_TIE,0.010399999999999993,p95_latency,-0.0,estimated_service_time_first,0.02525,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",474
0.0,edf,1.0,NEAR_TIE,0.25,slo_attainment,0.0,weighted_shortest_processing,1.0,kv_pressure_admission_order,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",474
0.0,weighted_shortest_processing,160.0,NEAR_TIE,48.8888888888889,request_throughput,0.0,estimated_service_time_first,160.0,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",474
0.0,vllm_faithful,0.16666666666666666,NEAR_TIE,0.16666666666666666,weighted_goodput,0.0,sarathi_faithful,0.16666666666666666,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",475
0.0,vllm_faithful,0.16666666666666666,NEAR_TIE,0.16666666666666666,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,0.16666666666666666,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",475
0.0,weighted_shortest_processing,5.181347150259067,NEAR_TIE,0.44201065736807177,slo_success_throughput,0.0,estimated_service_time_first,5.181347150259067,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",475
-0.0,weighted_shortest_processing,0.18775,NEAR_TIE,0.017249999999999988,p95_latency,-0.0,estimated_service_time_first,0.18775,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",475
0.0,vllm_faithful,0.16666666666666663,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,0.16666666666666663,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",475
0.0,weighted_shortest_processing,31.088082901554404,NEAR_TIE,2.6520639442084324,request_throughput,0.0,estimated_service_time_first,31.088082901554404,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",475
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",476
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",476
0.0,vllm_faithful,139.53488372093022,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,139.53488372093022,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",476
-0.0,vllm_faithful,0.029,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.029,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",476
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",476
0.0,vllm_faithful,139.53488372093022,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,139.53488372093022,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",476
0.19999999999999996,edf,1.0,STRONGLY_DISCRIMINATIVE,1.0,weighted_goodput,0.19999999999999996,weighted_shortest_processing,0.8,admission_reorder_boundary,['edf'],477
0.19999999999999996,edf,1.0,STRONGLY_DISCRIMINATIVE,1.0,arrival_normalized_weighted_goodput,0.19999999999999996,weighted_shortest_processing,0.8,admission_reorder_boundary,['edf'],477
0.0,weighted_shortest_processing,400.0,NEAR_TIE,150.0,slo_success_throughput,0.0,estimated_service_time_first,400.0,admission_reorder_boundary,"['estimated_service_time_first', 'weighted_shortest_processing']",477
-0.0,vllm_faithful,0.0106,NEAR_TIE,0.002999999999999999,p95_latency,-0.0,sarathi_faithful,0.0106,admission_reorder_boundary,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",477
0.19999999999999996,edf,1.0,STRONGLY_DISCRIMINATIVE,0.4,slo_attainment,0.19999999999999996,weighted_shortest_processing,0.8,admission_reorder_boundary,['edf'],477
0.0,vllm_faithful,500.0,NEAR_TIE,115.38461538461542,request_throughput,0.0,sarathi_faithful,500.0,admission_reorder_boundary,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",477
0.9459459459459459,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.9459459459459459,weighted_goodput,0.9459459459459459,vllm_faithful,0.05405405405405406,long_prefill_overlap,['scorpio_style_slo_guard'],478
0.2702702702702703,scorpio_style_slo_guard,0.32432432432432434,STRONGLY_DISCRIMINATIVE,0.2702702702702703,arrival_normalized_weighted_goodput,0.8333333333333334,vllm_faithful,0.05405405405405406,long_prefill_overlap,['scorpio_style_slo_guard'],478
0.0,vllm_faithful,23.809523809523807,NEAR_TIE,23.03176763608418,slo_success_throughput,0.0,sarathi_faithful,23.809523809523807,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",478
0.077,scorpio_style_slo_guard,0.006,STRONGLY_DISCRIMINATIVE,0.077,p95_latency,12.833333333333332,vllm_faithful,0.083,long_prefill_overlap,['scorpio_style_slo_guard'],478
0.9459459459459459,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.9459459459459459,slo_attainment,0.9459459459459459,vllm_faithful,0.05405405405405406,long_prefill_overlap,['scorpio_style_slo_guard'],478
0.0,vllm_faithful,440.4761904761904,NEAR_TIE,438.07810894141824,request_throughput,0.0,sarathi_faithful,440.4761904761904,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",478
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,kv_pressure_admission_order,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",479
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,kv_pressure_admission_order,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",479
0.0,vllm_faithful,166.66666666666666,NEAR_TIE,41.66666666666666,slo_success_throughput,0.0,sarathi_faithful,166.66666666666666,kv_pressure_admission_order,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",479
0.001399999999999995,admission_control,0.016800000000000002,STRONGLY_DISCRIMINATIVE,0.0018999999999999954,p95_latency,0.08333333333333302,vllm_faithful,0.018199999999999997,kv_pressure_admission_order,['admission_control'],479
0.0,vllm_faithful,1.0,NEAR_TIE,0.33333333333333326,slo_attainment,0.0,sarathi_faithful,1.0,kv_pressure_admission_order,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",479
20.833333333333343,admission_control,187.5,STRONGLY_DISCRIMINATIVE,29.60526315789474,request_throughput,0.11111111111111116,vllm_faithful,166.66666666666666,kv_pressure_admission_order,['admission_control'],479
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",480
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",480
0.0,vllm_faithful,98.0392156862745,NEAR_TIE,16.406562625050015,slo_success_throughput,0.0,sarathi_faithful,98.0392156862745,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",480
0.0015999999999999973,admission_control,0.0468,STRONGLY_DISCRIMINATIVE,0.0015999999999999973,p95_latency,0.03418803418803413,vllm_faithful,0.0484,same_arrival_heterogeneous_cluster,['admission_control'],480
0.0,vllm_faithful,1.0,NEAR_TIE,0.19999999999999996,slo_attainment,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",480
4.0016006402561,admission_control,102.0408163265306,STRONGLY_DISCRIMINATIVE,4.0016006402561,request_throughput,0.03921568627450979,vllm_faithful,98.0392156862745,same_arrival_heterogeneous_cluster,['admission_control'],480
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",481
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",481
0.0,vllm_faithful,68.18181818181819,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,68.18181818181819,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",481
-0.0,vllm_faithful,0.0443,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.0443,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",481
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",481
0.0,vllm_faithful,68.18181818181819,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,68.18181818181819,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",481
0.0,edf,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,weighted_shortest_processing,1.0,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",482
0.0,edf,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,weighted_shortest_processing,1.0,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",482
0.0,weighted_shortest_processing,230.76923076923075,NEAR_TIE,70.76923076923075,slo_success_throughput,0.0,estimated_service_time_first,230.76923076923075,admission_reorder_boundary,"['estimated_service_time_first', 'weighted_shortest_processing']",482
-0.0,vllm_faithful,0.01975,NEAR_TIE,0.005999999999999998,p95_latency,-0.0,sarathi_faithful,0.01975,admission_reorder_boundary,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",482
0.0,edf,1.0,NEAR_TIE,0.33333333333333326,slo_attainment,0.0,weighted_shortest_processing,1.0,admission_reorder_boundary,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",482
0.0,vllm_faithful,285.7142857142857,NEAR_TIE,78.81773399014781,request_throughput,0.0,sarathi_faithful,285.7142857142857,admission_reorder_boundary,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",482
0.8947368421052632,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.8947368421052632,weighted_goodput,0.8947368421052632,vllm_faithful,0.10526315789473684,long_prefill_overlap,['scorpio_style_slo_guard'],483
0.3157894736842105,scorpio_style_slo_guard,0.42105263157894735,STRONGLY_DISCRIMINATIVE,0.3157894736842105,arrival_normalized_weighted_goodput,0.75,vllm_faithful,0.10526315789473684,long_prefill_overlap,['scorpio_style_slo_guard'],483
0.0,vllm_faithful,35.08771929824561,NEAR_TIE,34.41618400067153,slo_success_throughput,0.0,sarathi_faithful,35.08771929824561,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",483
0.0421,scorpio_style_slo_guard,0.011000000000000001,STRONGLY_DISCRIMINATIVE,0.0421,p95_latency,3.8272727272727267,vllm_faithful,0.0531,long_prefill_overlap,['scorpio_style_slo_guard'],483
0.8947368421052632,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.8947368421052632,slo_attainment,0.8947368421052632,vllm_faithful,0.10526315789473684,long_prefill_overlap,['scorpio_style_slo_guard'],483
0.0,vllm_faithful,333.3333333333333,NEAR_TIE,331.7384370015949,request_throughput,0.0,sarathi_faithful,333.3333333333333,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",483
0.0,weighted_shortest_processing,0.4,NEAR_TIE,0.4,weighted_goodput,0.0,estimated_service_time_first,0.4,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",484
0.0,weighted_shortest_processing,0.4,NEAR_TIE,0.4,arrival_normalized_weighted_goodput,0.0,estimated_service_time_first,0.4,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",484
0.0,weighted_shortest_processing,23.529411764705884,NEAR_TIE,13.529411764705884,slo_success_throughput,0.0,estimated_service_time_first,23.529411764705884,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",484
-0.0,weighted_shortest_processing,0.0838,NEAR_TIE,0.012999999999999998,p95_latency,-0.0,estimated_service_time_first,0.0838,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",484
0.0,weighted_shortest_processing,0.4,NEAR_TIE,0.20000000000000007,slo_attainment,0.0,estimated_service_time_first,0.4,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",484
0.0,admission_control,58.8235294117647,NEAR_TIE,8.823529411764703,request_throughput,0.0,weighted_shortest_processing,58.8235294117647,kv_pressure_admission_order,"['admission_control', 'estimated_service_time_first', 'weighted_shortest_processing']",484
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",485
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",485
0.0,weighted_shortest_processing,173.91304347826087,NEAR_TIE,73.91304347826087,slo_success_throughput,0.0,estimated_service_time_first,173.91304347826087,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",485
-0.0,weighted_shortest_processing,0.02325,NEAR_TIE,0.007649999999999997,p95_latency,-0.0,estimated_service_time_first,0.02325,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",485
0.0,vllm_faithful,1.0,NEAR_TIE,0.25,slo_attainment,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",485
0.0,weighted_shortest_processing,173.91304347826087,NEAR_TIE,48.913043478260875,request_throughput,0.0,estimated_service_time_first,173.91304347826087,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",485
0.0,vllm_faithful,0.8,NEAR_TIE,0.8,weighted_goodput,0.0,sarathi_faithful,0.8,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",486
0.0,vllm_faithful,0.8,NEAR_TIE,0.8,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,0.8,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",486
0.0,vllm_faithful,74.07407407407408,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,74.07407407407408,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",486
-0.0,vllm_faithful,0.0478,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.0478,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",486
0.0,vllm_faithful,0.8,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,0.8,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",486
0.0,vllm_faithful,92.5925925925926,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,92.5925925925926,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",486
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",487
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",487
0.0,weighted_shortest_processing,190.47619047619045,NEAR_TIE,23.809523809523796,slo_success_throughput,0.0,estimated_service_time_first,190.47619047619045,admission_reorder_boundary,"['estimated_service_time_first', 'weighted_shortest_processing']",487
-0.0,weighted_shortest_processing,0.019599999999999992,NEAR_TIE,0.0030000000000000027,p95_latency,-0.0,estimated_service_time_first,0.019599999999999992,admission_reorder_boundary,"['estimated_service_time_first', 'weighted_shortest_processing']",487
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",487
0.0,weighted_shortest_processing,190.47619047619045,NEAR_TIE,23.809523809523796,request_throughput,0.0,estimated_service_time_first,190.47619047619045,admission_reorder_boundary,"['estimated_service_time_first', 'weighted_shortest_processing']",487
