canonical_scenario_id,mechanism_family,source_scenario_id,replay_verified,n_requests,window_span_s,offered_rate_rps,mean_prompt_tokens,cv_prompt_tokens,mean_predicted_output_tokens,cv_predicted_output_tokens,mean_predicted_total_tokens,mean_slack_s,min_slack_s,frac_tight_slack,priority_cv,n_distinct_request_classes,max_active_sequences,max_kv_tokens,token_footprint_per_kv,concurrency_pressure
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tightloose.s20260911,True,20.0,0.4468632273331653,42.51860264580302,1327.75,0.34072098950213986,281.15,0.677876440935227,1608.9,2.325,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,5.363,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tightloose.s20260912,True,20.0,0.452508556855986,41.98815627269316,1348.25,0.3306302519909368,295.75,0.6466391523323781,1644.0,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.48,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tightloose.s20260913,True,20.0,0.45678177177134327,41.595355099920795,1296.75,0.30503871662450466,250.15,0.5884657721371059,1546.9,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.156333333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tightloose.s20260914,True,20.0,0.44011998218680165,43.170046280552114,1403.3,0.33423759494368094,180.5,0.8536360648403081,1583.8,2.325,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,5.279333333333334,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tightloose.s20260915,True,20.0,0.44258601038656487,42.92950873753321,1426.4,0.3124335253820216,303.35,0.6260895592604871,1729.75,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.765833333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tighttight.s20260910,True,20.0,0.5681045115477372,33.444550454698245,1324.8,0.30385442720253697,243.65,0.8362844710645885,1568.45,1.1,0.5499999999999999,0.05,0.0,2.0,64.0,6000.0,5.228166666666667,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tighttight.s20260911,True,20.0,0.4468632273331653,42.51860264580302,1327.75,0.34072098950213986,281.15,0.677876440935227,1608.9,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.363,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tighttight.s20260912,True,20.0,0.452508556855986,41.98815627269316,1348.25,0.3306302519909368,295.75,0.6466391523323781,1644.0,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.48,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tighttight.s20260913,True,20.0,0.45678177177134327,41.595355099920795,1296.75,0.30503871662450466,250.15,0.5884657721371059,1546.9,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.156333333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tighttight.s20260914,True,20.0,0.44011998218680165,43.170046280552114,1403.3,0.33423759494368094,180.5,0.8536360648403081,1583.8,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.279333333333334,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tighttight.s20260915,True,20.0,0.44258601038656487,42.92950873753321,1426.4,0.3124335253820216,303.35,0.6260895592604871,1729.75,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.765833333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tightloose.s20260910,True,34.0,1.145905296737136,28.798191346147526,1376.5588235294117,0.27386584642218403,294.2647058823529,0.6834985610259211,1670.8235294117646,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.468,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tightloose.s20260911,True,34.0,1.1499556355819833,28.69675923045411,1404.5882352941176,0.2694359758524754,339.6764705882353,0.5792492723046372,1744.264705882353,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.884166666666667,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tightloose.s20260912,True,34.0,1.152948012230718,28.622279278795723,1491.1176470588234,0.2996254134497986,279.6764705882353,0.6410394813972425,1770.7941176470588,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,10.0345,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tightloose.s20260913,True,34.0,1.1512125506469346,28.66542758021127,1344.0294117647059,0.2540569177278188,350.94117647058823,0.5436312479414562,1694.9705882352941,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.604833333333334,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tightloose.s20260914,True,34.0,1.1457349813600302,28.802472244347264,1499.9705882352941,0.28028087314000066,237.73529411764707,0.7942489293577237,1737.7058823529412,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.847,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tightloose.s20260915,True,34.0,1.1534987842242594,28.608612727921393,1533.1176470588234,0.331309933798361,337.02941176470586,0.6020910631116343,1870.1470588235295,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,10.5975,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tighttight.s20260910,True,34.0,1.145905296737136,28.798191346147526,1376.5588235294117,0.27386584642218403,294.2647058823529,0.6834985610259211,1670.8235294117646,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.468,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tighttight.s20260911,True,34.0,1.1499556355819833,28.69675923045411,1404.5882352941176,0.2694359758524754,339.6764705882353,0.5792492723046372,1744.264705882353,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.884166666666667,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tighttight.s20260912,True,34.0,1.152948012230718,28.622279278795723,1491.1176470588234,0.2996254134497986,279.6764705882353,0.6410394813972425,1770.7941176470588,1.3264705882352938,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,10.0345,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tighttight.s20260913,True,34.0,1.1512125506469346,28.66542758021127,1344.0294117647059,0.2540569177278188,350.94117647058823,0.5436312479414562,1694.9705882352941,1.3264705882352938,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.604833333333334,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tighttight.s20260914,True,34.0,1.1457349813600302,28.802472244347264,1499.9705882352941,0.28028087314000066,237.73529411764707,0.7942489293577237,1737.7058823529412,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.847,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaseearly.tighttight.s20260915,True,34.0,1.1534987842242594,28.608612727921393,1533.1176470588234,0.331309933798361,337.02941176470586,0.6020910631116343,1870.1470588235295,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,10.5975,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tightloose.s20260910,True,34.0,1.1441770216250617,28.841690906473957,1376.5588235294117,0.27386584642218403,294.2647058823529,0.6834985610259211,1670.8235294117646,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.468,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tightloose.s20260911,True,34.0,1.1499556355819833,28.69675923045411,1404.5882352941176,0.2694359758524754,339.6764705882353,0.5792492723046372,1744.264705882353,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.884166666666667,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tightloose.s20260912,True,34.0,1.1455380130991966,28.807424653434353,1491.1176470588234,0.2996254134497986,279.6764705882353,0.6410394813972425,1770.7941176470588,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,10.0345,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tightloose.s20260913,True,34.0,1.16050462264502,28.4359056879812,1344.0294117647059,0.2540569177278188,350.94117647058823,0.5436312479414562,1694.9705882352941,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.604833333333334,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tightloose.s20260914,True,34.0,1.2514183227735225,26.370078973162222,1499.9705882352941,0.28028087314000066,237.73529411764707,0.7942489293577237,1737.7058823529412,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.847,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tightloose.s20260915,True,34.0,1.1534987842242594,28.608612727921393,1533.1176470588234,0.331309933798361,337.02941176470586,0.6020910631116343,1870.1470588235295,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,10.5975,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tighttight.s20260910,True,34.0,1.1441770216250617,28.841690906473957,1376.5588235294117,0.27386584642218403,294.2647058823529,0.6834985610259211,1670.8235294117646,1.326470588235294,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,9.468,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tighttight.s20260911,True,34.0,1.1499556355819833,28.69675923045411,1404.5882352941176,0.2694359758524754,339.6764705882353,0.5792492723046372,1744.264705882353,1.326470588235294,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,9.884166666666667,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tighttight.s20260912,True,34.0,1.1455380130991966,28.807424653434353,1491.1176470588234,0.2996254134497986,279.6764705882353,0.6410394813972425,1770.7941176470588,1.3264705882352938,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,10.0345,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tighttight.s20260913,True,34.0,1.16050462264502,28.4359056879812,1344.0294117647059,0.2540569177278188,350.94117647058823,0.5436312479414562,1694.9705882352941,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.604833333333334,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tighttight.s20260914,True,34.0,1.2514183227735225,26.370078973162222,1499.9705882352941,0.28028087314000066,237.73529411764707,0.7942489293577237,1737.7058823529412,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.847,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phaselate.tighttight.s20260915,True,34.0,1.1534987842242594,28.608612727921393,1533.1176470588234,0.331309933798361,337.02941176470586,0.6020910631116343,1870.1470588235295,1.326470588235294,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,10.5975,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tightloose.s20260910,True,34.0,1.1441770216250617,28.841690906473957,1376.5588235294117,0.27386584642218403,294.2647058823529,0.6834985610259211,1670.8235294117646,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.468,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tightloose.s20260911,True,34.0,1.1499556355819833,28.69675923045411,1404.5882352941176,0.2694359758524754,339.6764705882353,0.5792492723046372,1744.264705882353,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.884166666666667,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tightloose.s20260912,True,34.0,1.143534145993728,28.85790521919491,1491.1176470588234,0.2996254134497986,279.6764705882353,0.6410394813972425,1770.7941176470588,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,10.0345,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tightloose.s20260913,True,34.0,1.1512125506469346,28.66542758021127,1344.0294117647059,0.2540569177278188,350.94117647058823,0.5436312479414562,1694.9705882352941,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.604833333333334,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tightloose.s20260914,True,34.0,1.1457349813600302,28.802472244347264,1499.9705882352941,0.28028087314000066,237.73529411764707,0.7942489293577237,1737.7058823529412,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,9.847,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tightloose.s20260915,True,34.0,1.1534987842242594,28.608612727921393,1533.1176470588234,0.331309933798361,337.02941176470586,0.6020910631116343,1870.1470588235295,2.0470588235294116,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,10.5975,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tighttight.s20260910,True,34.0,1.1441770216250617,28.841690906473957,1376.5588235294117,0.27386584642218403,294.2647058823529,0.6834985610259211,1670.8235294117646,1.326470588235294,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,9.468,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tighttight.s20260911,True,34.0,1.1499556355819833,28.69675923045411,1404.5882352941176,0.2694359758524754,339.6764705882353,0.5792492723046372,1744.264705882353,1.326470588235294,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,9.884166666666667,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tighttight.s20260912,True,34.0,1.143534145993728,28.85790521919491,1491.1176470588234,0.2996254134497986,279.6764705882353,0.6410394813972425,1770.7941176470588,1.3264705882352938,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,10.0345,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tighttight.s20260913,True,34.0,1.1512125506469346,28.66542758021127,1344.0294117647059,0.2540569177278188,350.94117647058823,0.5436312479414562,1694.9705882352941,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.604833333333334,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tighttight.s20260914,True,34.0,1.1457349813600302,28.802472244347264,1499.9705882352941,0.28028087314000066,237.73529411764707,0.7942489293577237,1737.7058823529412,1.326470588235294,0.55,0.29411764705882354,0.0,2.0,64.0,6000.0,9.847,0.53125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk24.phasemiddle.tighttight.s20260915,True,34.0,1.1534987842242594,28.608612727921393,1533.1176470588234,0.331309933798361,337.02941176470586,0.6020910631116343,1870.1470588235295,1.326470588235294,0.5499999999999999,0.29411764705882354,0.0,2.0,64.0,6000.0,10.5975,0.53125
