canonical_scenario_id,mechanism_family,anwg__chunked_prefill_small,anwg__estimated_service_time_first,anwg__full_prefill,anwg__kv_constrained_online,anwg__least_laxity_first,anwg__weighted_fair_share,source__chunked_prefill_small,source__estimated_service_time_first,source__full_prefill,source__kv_constrained_online,source__least_laxity_first,source__weighted_fair_share,n_anchors_populated
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,0.85,0.85,0.85,0.95,0.85,0.85,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,0.85,0.8,0.85,0.75,0.75,0.75,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,1.0,0.95,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,0.95,0.95,0.95,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,0.75,0.95,0.75,0.95,0.75,0.9,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,0.8,0.85,0.8,0.75,0.6,0.8,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,0.6,0.7,0.6,0.65,0.5,0.6,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,0.8,0.95,0.8,0.95,0.75,0.9,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,0.9,0.9,0.9,0.9,0.75,0.9,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,0.6,0.7,0.6,0.7,0.6,0.7,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,1.0,0.95,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,1.0,0.95,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,0.95,0.95,0.95,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,0.8,0.95,0.8,1.0,0.9,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,0.8,0.8,0.8,0.85,0.75,0.85,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,0.8,0.8,0.8,0.7,0.55,0.75,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,0.8,0.8,0.8,0.85,0.7,0.8,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,0.85,0.9,0.85,0.95,0.65,0.9,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,0.6,0.65,0.6,0.7,0.55,0.65,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,0.8823529411764706,0.9117647058823529,0.8823529411764706,0.9117647058823529,0.7352941176470589,0.8529411764705882,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,0.7352941176470589,0.7941176470588235,0.7352941176470589,0.8235294117647058,0.5588235294117647,0.7941176470588235,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.9117647058823529,0.7647058823529411,0.8235294117647058,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,0.7058823529411765,0.7941176470588235,0.7058823529411765,0.7647058823529411,0.6764705882352942,0.7941176470588235,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,1.0,0.9705882352941176,1.0,0.9411764705882353,0.7647058823529411,0.9117647058823529,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5588235294117647,0.7647058823529411,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5294117647058824,0.7058823529411765,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,0.6176470588235294,0.7058823529411765,0.6176470588235294,0.7352941176470589,0.5,0.7058823529411765,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,0.7941176470588235,0.7647058823529411,0.7941176470588235,0.7647058823529411,0.6470588235294118,0.7058823529411765,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,0.5882352941176471,0.6764705882352942,0.5882352941176471,0.6764705882352942,0.5,0.7058823529411765,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,1.0,0.9705882352941176,1.0,0.9411764705882353,0.7058823529411765,0.8823529411764706,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaseearly.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,0.7058823529411765,0.7352941176470589,0.7058823529411765,0.6764705882352942,0.5294117647058824,0.7058823529411765,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,0.9117647058823529,0.8823529411764706,0.9117647058823529,0.9117647058823529,0.7941176470588235,0.8823529411764706,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.8529411764705882,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9705882352941176,0.7941176470588235,0.8823529411764706,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,0.8235294117647058,0.7941176470588235,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8529411764705882,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.8235294117647058,0.8823529411764706,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,0.7352941176470589,0.7941176470588235,0.7352941176470589,0.7647058823529411,0.6470588235294118,0.7647058823529411,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,0.6470588235294118,0.8235294117647058,0.6470588235294118,0.7058823529411765,0.5,0.7941176470588235,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,0.5588235294117647,0.7352941176470589,0.5588235294117647,0.7352941176470589,0.4117647058823529,0.7352941176470589,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,0.7058823529411765,0.7352941176470589,0.7058823529411765,0.7352941176470589,0.5294117647058824,0.7352941176470589,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,0.5882352941176471,0.6764705882352942,0.5882352941176471,0.6470588235294118,0.5294117647058824,0.6764705882352942,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.7941176470588235,0.5294117647058824,0.7941176470588235,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phaselate.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,0.47058823529411764,0.7352941176470589,0.47058823529411764,0.6470588235294118,0.35294117647058826,0.6470588235294118,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9117647058823529,0.7352941176470589,0.9117647058823529,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,0.7352941176470589,0.8235294117647058,0.7352941176470589,0.8823529411764706,0.7058823529411765,0.8529411764705882,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.9411764705882353,0.7941176470588235,0.8529411764705882,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.7941176470588235,0.8529411764705882,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,0.9705882352941176,0.8823529411764706,0.9705882352941176,0.9117647058823529,0.8235294117647058,0.9411764705882353,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk24.phasemiddle.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.5882352941176471,0.7647058823529411,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
