scenario_id,source,source_group,builder,window_id,base_scenario_id,source_file,source_file_sha256,load_factor,selection_basis
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w20_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,20,PUBLIC_TRACE::azure_2023_conv::w20::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w20_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,20,PUBLIC_TRACE::azure_2023_conv::w20::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w24_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,24,PUBLIC_TRACE::azure_2023_conv::w24::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w24_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,24,PUBLIC_TRACE::azure_2023_conv::w24::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w28_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,28,PUBLIC_TRACE::azure_2023_conv::w28::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w28_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,28,PUBLIC_TRACE::azure_2023_conv::w28::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w32_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,32,PUBLIC_TRACE::azure_2023_conv::w32::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w32_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,32,PUBLIC_TRACE::azure_2023_conv::w32::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w36_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,36,PUBLIC_TRACE::azure_2023_conv::w36::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w36_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,36,PUBLIC_TRACE::azure_2023_conv::w36::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w40_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,40,PUBLIC_TRACE::azure_2023_conv::w40::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w40_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,40,PUBLIC_TRACE::azure_2023_conv::w40::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w44_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,44,PUBLIC_TRACE::azure_2023_conv::w44::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w44_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,44,PUBLIC_TRACE::azure_2023_conv::w44::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w48_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,48,PUBLIC_TRACE::azure_2023_conv::w48::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w48_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,48,PUBLIC_TRACE::azure_2023_conv::w48::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w4_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,4,PUBLIC_TRACE::azure_2023_conv::w4::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w4_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,4,PUBLIC_TRACE::azure_2023_conv::w4::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w52_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,52,PUBLIC_TRACE::azure_2023_conv::w52::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w52_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,52,PUBLIC_TRACE::azure_2023_conv::w52::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w56_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,56,PUBLIC_TRACE::azure_2023_conv::w56::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w56_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,56,PUBLIC_TRACE::azure_2023_conv::w56::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w60_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,60,PUBLIC_TRACE::azure_2023_conv::w60::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w60_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,60,PUBLIC_TRACE::azure_2023_conv::w60::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w64_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,64,PUBLIC_TRACE::azure_2023_conv::w64::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w64_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,64,PUBLIC_TRACE::azure_2023_conv::w64::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w68_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,68,PUBLIC_TRACE::azure_2023_conv::w68::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w68_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,68,PUBLIC_TRACE::azure_2023_conv::w68::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w72_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,72,PUBLIC_TRACE::azure_2023_conv::w72::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w72_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,72,PUBLIC_TRACE::azure_2023_conv::w72::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w76_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,76,PUBLIC_TRACE::azure_2023_conv::w76::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w76_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,76,PUBLIC_TRACE::azure_2023_conv::w76::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w8_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,8,PUBLIC_TRACE::azure_2023_conv::w8::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w8_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,8,PUBLIC_TRACE::azure_2023_conv::w8::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
